drug_id,especie,semilla,n_semilla
394267,3,no informativa,2
395127,3,no informativa,6
397049,3,nula,0
397519,3,nula,0
397648,3,nula,0
398072,3,nula,0
398550,3,nula,0
399719,3,nula,0
400062,3,nula,0
400787,3,no informativa,9
402628,3,no informativa,6
403372,3,nula,0
404132,3,nula,0
404160,3,nula,0
404579,3,nula,0
405290,3,nula,0
405331,3,no informativa,3
405683,3,no informativa,9
407217,3,no informativa,3
409049,3,no informativa,7
409740,3,nula,0
411561,3,nula,0
412047,3,nula,0
412096,3,nula,0
412138,3,no informativa,5
412518,3,nula,0
412762,3,no informativa,3
413302,3,informativa,2
413455,3,nula,0
414284,3,no informativa,8
414975,3,nula,0
415353,3,informativa,128
418460,3,nula,0
419061,3,nula,0
419470,3,nula,0
419767,3,nula,0
420937,3,nula,0
421631,3,nula,0
423458,3,nula,0
424694,3,nula,0
427315,3,nula,0
430400,3,nula,0
430870,3,nula,0
433660,3,no informativa,5
436479,3,nula,0
437566,3,no informativa,5
438269,3,nula,0
439773,3,nula,0
440724,3,nula,0
442759,3,nula,0
442898,3,nula,0
442946,3,nula,0
443646,3,nula,0
444031,3,no informativa,4
444909,3,nula,0
444977,3,nula,0
447144,3,nula,0
448849,3,no informativa,353
450017,3,nula,0
452888,3,nula,0
453078,3,nula,0
453362,3,no informativa,2
453788,3,nula,0
455632,3,no informativa,4
455730,3,nula,0
455764,3,informativa,5
456085,3,nula,0
456502,3,nula,0
458103,3,nula,0
460515,3,no informativa,3
462181,3,nula,0
462548,3,nula,0
462859,3,no informativa,3
463205,3,no informativa,3
464103,3,nula,0
465089,3,nula,0
465646,3,informativa,18
466671,3,nula,0
467584,3,nula,0
467945,3,nula,0
468048,3,nula,0
468912,3,nula,0
469136,3,nula,0
469502,3,informativa,8
469825,3,no informativa,2
470762,3,no informativa,3
472075,3,nula,0
472572,3,nula,0
472657,3,no informativa,3
473415,3,nula,0
474845,3,no informativa,4
474990,3,nula,0
475068,3,nula,0
475204,3,nula,0
475776,3,nula,0
476416,3,no informativa,6
477041,3,nula,0
477320,3,nula,0
477507,3,nula,0
478195,3,nula,0
478292,3,nula,0
480778,3,informativa,4
481638,3,informativa,13
483027,3,nula,0
484568,3,nula,0
486273,3,informativa,50
486461,3,nula,0
487745,3,nula,0
488074,3,nula,0
488947,3,nula,0
489691,3,nula,0
489907,3,no informativa,8
490650,3,nula,0
490910,3,informativa,7
492307,3,no informativa,14
493131,3,nula,0
493475,3,nula,0
494317,3,nula,0
494857,3,nula,0
495181,3,no informativa,2
497148,3,nula,0
497478,3,nula,0
499268,3,nula,0
499704,3,informativa,356
500581,3,no informativa,4
500942,3,nula,0
504350,3,no informativa,4
504403,3,no informativa,3
506170,3,no informativa,4
506245,3,nula,0
507352,3,nula,0
511934,3,nula,0
512379,3,nula,0
512724,3,nula,0
513287,3,no informativa,3
516308,3,no informativa,6
517738,3,nula,0
518239,3,no informativa,3
521088,3,no informativa,2
521856,3,nula,0
522670,3,no informativa,3
523580,3,nula,0
525095,3,nula,0
526103,3,nula,0
528260,3,nula,0
528900,3,nula,0
531484,3,no informativa,3
532243,3,nula,0
532247,3,no informativa,3
533025,3,nula,0
533258,3,no informativa,2
533475,3,nula,0
533596,3,nula,0
534475,3,nula,0
535496,3,nula,0
537426,3,nula,0
538724,3,nula,0
539621,3,nula,0
540223,3,nula,0
540285,3,nula,0
540616,3,nula,0
540660,3,nula,0
541788,3,nula,0
541914,3,nula,0
541919,3,nula,0
542282,3,nula,0
543109,3,nula,0
543711,3,nula,0
544306,3,nula,0
544561,3,nula,0
544779,3,nula,0
547378,3,no informativa,3
547649,3,nula,0
549600,3,nula,0
551626,3,nula,0
552066,3,nula,0
552122,3,nula,0
553323,3,nula,0
554924,3,no informativa,4
555365,3,nula,0
556667,3,nula,0
556765,3,nula,0
558912,3,nula,0
563212,3,nula,0
563519,3,no informativa,2
564258,3,nula,0
564671,3,nula,0
564777,3,nula,0
564823,3,nula,0
565797,3,nula,0
565845,3,nula,0
567727,3,nula,0
568125,3,nula,0
568795,3,informativa,10
570104,3,nula,0
570926,3,nula,0
571701,3,nula,0
572203,3,nula,0
572411,3,nula,0
572981,3,nula,0
573420,3,nula,0
574233,3,no informativa,2
574270,3,nula,0
574475,3,no informativa,10
575642,3,no informativa,5
576022,3,nula,0
576141,3,no informativa,6
576734,3,nula,0
577725,3,nula,0
578498,3,nula,0
578568,3,informativa,8
581227,3,nula,0
581657,3,nula,0
582255,3,nula,0
582501,3,nula,0
582988,3,no informativa,9
584227,3,nula,0
585677,3,nula,0
585872,3,nula,0
585876,3,nula,0
586712,3,nula,0
587136,3,no informativa,2
587393,3,nula,0
588833,3,nula,0
589889,3,no informativa,11
591055,3,nula,0
591533,3,nula,0
592399,3,no informativa,2
592550,3,nula,0
593192,3,nula,0
595549,3,nula,0
596347,3,no informativa,4
596414,3,no informativa,7
597340,3,nula,0
597584,3,nula,0
597870,3,nula,0
598498,3,no informativa,4
599049,3,nula,0
600145,3,nula,0
602122,3,no informativa,148
602504,3,informativa,2
602966,3,no informativa,9
603007,3,no informativa,10
604014,3,nula,0
604743,3,no informativa,2
604975,3,nula,0
605720,3,nula,0
606411,3,nula,0
606693,3,no informativa,6
607231,3,nula,0
607363,3,nula,0
608891,3,nula,0
609442,3,nula,0
611183,3,nula,0
613727,3,nula,0
613838,3,no informativa,2
614299,3,nula,0
614776,3,nula,0
615525,3,nula,0
615621,3,no informativa,3
615786,3,no informativa,4
615925,3,nula,0
616182,3,no informativa,2
617875,3,no informativa,7
618742,3,nula,0
620628,3,no informativa,2
621779,3,nula,0
622362,3,nula,0
622425,3,nula,0
622718,3,no informativa,3
623189,3,nula,0
623465,3,no informativa,3
625480,3,no informativa,4
625898,3,no informativa,3
626317,3,nula,0
627132,3,nula,0
627370,3,nula,0
627389,3,nula,0
629033,3,no informativa,5
629307,3,nula,0
629388,3,nula,0
629957,3,no informativa,355
631348,3,no informativa,3
631901,3,nula,0
633975,3,nula,0
634728,3,no informativa,3
635955,3,no informativa,3
636709,3,no informativa,8
638250,3,no informativa,2
638677,3,nula,0
639574,3,nula,0
641282,3,nula,0
641407,3,no informativa,3
645760,3,nula,0
645976,3,nula,0
646901,3,nula,0
648096,3,nula,0
649032,3,nula,0
649407,3,nula,0
650814,3,informativa,7
651860,3,nula,0
652914,3,nula,0
653642,3,nula,0
654287,3,nula,0
654475,3,nula,0
654548,3,nula,0
655948,3,nula,0
656100,3,nula,0
657261,3,nula,0
659805,3,nula,0
660581,3,no informativa,2
661023,3,nula,0
662387,3,nula,0
662412,3,nula,0
662558,3,nula,0
664205,3,no informativa,23
664299,3,no informativa,3
665057,3,no informativa,3
668050,3,nula,0
669134,3,nula,0
670856,3,no informativa,23
671590,3,no informativa,3
671902,3,no informativa,9
672523,3,no informativa,21
673562,3,nula,0
674341,3,nula,0
675513,3,nula,0
677433,3,nula,0
677635,3,nula,0
682378,3,nula,0
684350,3,no informativa,7
684905,3,no informativa,3
686039,3,nula,0
686194,3,nula,0
687240,3,nula,0
687352,3,nula,0
688434,3,nula,0
690004,3,nula,0
693331,3,nula,0
694018,3,nula,0
694563,3,nula,0
694676,3,nula,0
694888,3,nula,0
695180,3,no informativa,5
695232,3,no informativa,13
695561,3,no informativa,2
696503,3,nula,0
697870,3,nula,0
698555,3,nula,0
698984,3,nula,0
699725,3,no informativa,2
699797,3,nula,0
699960,3,nula,0
700006,3,informativa,6
702046,3,nula,0
702351,3,nula,0
703392,3,no informativa,3
703669,3,no informativa,2
703674,3,nula,0
703901,3,no informativa,5
704932,3,informativa,45
705078,3,nula,0
706026,3,no informativa,6
706139,3,nula,0
706287,3,no informativa,3
706545,3,nula,0
707787,3,no informativa,6
707806,3,nula,0
708343,3,nula,0
709105,3,no informativa,2
709967,3,nula,0
711202,3,nula,0
711273,3,nula,0
713640,3,nula,0
714937,3,no informativa,3
715391,3,nula,0
715565,3,no informativa,4
715698,3,no informativa,2
715923,3,informativa,3
716970,3,nula,0
717423,3,nula,0
721868,3,no informativa,3
722074,3,nula,0
724881,3,nula,0
725939,3,informativa,3
728233,3,nula,0
728334,3,nula,0
728493,3,nula,0
728712,3,nula,0
728986,3,nula,0
729212,3,nula,0
729651,3,nula,0
731141,3,no informativa,3
732712,3,no informativa,5
734402,3,nula,0
734751,3,nula,0
734872,3,nula,0
738081,3,nula,0
739764,3,no informativa,5
740049,3,no informativa,6
740087,3,nula,0
740179,3,nula,0
743386,3,nula,0
744639,3,nula,0
744752,3,nula,0
745451,3,nula,0
748075,3,nula,0
749074,3,nula,0
750206,3,nula,0
750259,3,no informativa,5
750965,3,nula,0
753279,3,nula,0
753855,3,nula,0
755575,3,nula,0
756075,3,nula,0
756457,3,no informativa,3
756955,3,nula,0
757342,3,nula,0
759355,3,nula,0
760284,3,no informativa,2
760514,3,informativa,14
760656,3,no informativa,2
761859,3,no informativa,14
761987,3,nula,0
762152,3,nula,0
762498,3,nula,0
763095,3,no informativa,4
763329,3,nula,0
763641,3,nula,0
763853,3,nula,0
763955,3,no informativa,4
767094,3,nula,0
767800,3,nula,0
767849,3,nula,0
768621,3,no informativa,10
769532,3,nula,0
769644,3,nula,0
771096,3,nula,0
773038,3,nula,0
776260,3,informativa,7
776754,3,nula,0
777808,3,nula,0
778085,3,nula,0
778836,3,nula,0
780132,3,nula,0
780716,3,nula,0
780970,3,nula,0
781502,3,nula,0
782727,3,nula,0
782973,3,nula,0
783312,3,nula,0
783521,3,nula,0
785036,3,nula,0
785200,3,nula,0
785765,3,nula,0
785991,3,nula,0
786965,3,nula,0
787722,3,nula,0
789496,3,no informativa,3
789904,3,nula,0
790540,3,nula,0
791281,3,nula,0
791298,3,nula,0
791841,3,nula,0
791916,3,nula,0
792065,3,nula,0
792554,3,nula,0
795426,3,nula,0
795489,3,nula,0
795688,3,nula,0
796451,3,nula,0
796916,3,nula,0
799893,3,nula,0
800032,3,nula,0
800472,3,nula,0
800474,3,nula,0
802443,3,nula,0
803218,3,nula,0
804375,3,nula,0
804632,3,no informativa,7
805780,3,nula,0
807567,3,nula,0
808856,3,nula,0
809177,3,nula,0
810699,3,nula,0
811662,3,nula,0
814488,3,nula,0
815680,3,nula,0
817003,3,nula,0
817258,3,nula,0
817583,3,nula,0
818563,3,nula,0
820151,3,nula,0
820674,3,nula,0
822767,3,nula,0
823911,3,nula,0
825619,3,nula,0
826066,3,nula,0
826245,3,nula,0
826868,3,nula,0
827099,3,nula,0
827357,3,nula,0
828907,3,nula,0
829200,3,nula,0
13536,4,nula,0
20371,4,nula,0
42845,4,nula,0
49693,4,nula,0
58803,4,nula,0
65226,4,nula,0
75030,4,nula,0
75497,4,nula,0
78753,4,nula,0
80744,4,nula,0
85075,4,nula,0
86778,4,no informativa,4
91061,4,no informativa,6
96499,4,no informativa,8
111493,4,no informativa,6
114853,4,no informativa,30
121527,4,nula,0
127607,4,nula,0
130967,4,nula,0
133994,4,nula,0
139100,4,no informativa,4
146568,4,no informativa,4
154505,4,no informativa,4
154765,4,nula,0
159148,4,nula,0
159503,4,nula,0
160009,4,nula,0
168079,4,nula,0
169156,4,no informativa,2
188031,4,no informativa,9
188700,4,nula,0
188744,4,nula,0
202240,4,no informativa,9
208712,4,nula,0
210978,4,nula,0
212964,4,nula,0
219048,4,no informativa,13
219682,4,nula,0
219944,4,no informativa,2
221849,4,nula,0
222814,4,nula,0
223207,4,nula,0
223630,4,nula,0
225760,4,no informativa,2
229203,4,nula,0
239567,4,nula,0
240148,4,nula,0
241794,4,nula,0
254476,4,no informativa,2
260115,4,nula,0
266765,4,nula,0
270004,4,no informativa,4
277025,4,no informativa,8
277986,4,nula,0
279550,4,no informativa,2
291253,4,nula,0
295811,4,nula,0
300527,4,nula,0
305970,4,nula,0
312910,4,nula,0
320257,4,no informativa,7
328309,4,nula,0
342299,4,nula,0
352069,4,nula,0
353396,4,nula,0
363848,4,nula,0
367314,4,nula,0
368039,4,no informativa,7
369823,4,nula,0
373952,4,no informativa,3
378303,4,no informativa,6
381548,4,no informativa,10
392345,4,nula,0
393483,4,nula,0
399437,4,no informativa,3
403071,4,no informativa,2
403261,4,nula,0
405837,4,nula,0
410272,4,no informativa,60
412098,4,nula,0
413171,4,nula,0
422172,4,no informativa,2
436164,4,nula,0
436434,4,nula,0
438731,4,no informativa,3
448286,4,no informativa,3
452049,4,no informativa,2
453342,4,nula,0
461294,4,nula,0
463650,4,no informativa,2
464152,4,no informativa,4
475290,4,no informativa,44
485575,4,nula,0
488864,4,no informativa,5
491148,4,nula,0
491459,4,no informativa,2
514981,4,no informativa,5
516115,4,nula,0
518635,4,no informativa,2
528178,4,no informativa,3
532839,4,nula,0
539474,4,nula,0
541685,4,nula,0
548724,4,no informativa,23
549787,4,nula,0
550058,4,nula,0
553020,4,no informativa,2
557725,4,nula,0
560418,4,nula,0
564887,4,no informativa,7
567541,4,nula,0
568469,4,nula,0
579762,4,no informativa,5
590118,4,no informativa,3
590748,4,no informativa,2
591921,4,nula,0
596312,4,nula,0
608649,4,no informativa,6
626126,4,no informativa,9
631737,4,nula,0
637191,4,no informativa,5
638954,4,nula,0
647364,4,no informativa,4
651852,4,no informativa,4
654114,4,nula,0
656403,4,nula,0
659760,4,nula,0
660166,4,nula,0
664762,4,no informativa,6
683159,4,no informativa,18
709212,4,no informativa,68
713072,4,nula,0
729606,4,nula,0
734593,4,nula,0
738422,4,no informativa,3
738967,4,nula,0
740881,4,no informativa,4
749987,4,no informativa,14
750671,4,nula,0
769707,4,informativa,4
774946,4,nula,0
782279,4,nula,0
782855,4,nula,0
784918,4,nula,0
794904,4,nula,0
796343,4,nula,0
798786,4,nula,0
805409,4,nula,0
814685,4,nula,0
824423,4,nula,0
826871,4,nula,0
828493,4,nula,0
829362,4,nula,0
10858,5,no informativa,4
23007,5,no informativa,7
51445,5,no informativa,4
103341,5,no informativa,12
118107,5,nula,0
133634,5,no informativa,11
155455,5,nula,0
197841,5,no informativa,172
231413,5,nula,0
254476,5,no informativa,2
290180,5,informativa,8
316361,5,nula,0
328802,5,nula,0
337040,5,nula,0
351873,5,nula,0
365548,5,informativa,8
368433,5,no informativa,6
390097,5,nula,0
407041,5,no informativa,2
477481,5,nula,0
503918,5,no informativa,2
505054,5,nula,0
517185,5,no informativa,2
532573,5,no informativa,6
540406,5,informativa,17
541378,5,no informativa,14
559860,5,no informativa,3
599166,5,informativa,9
603813,5,no informativa,19
607231,5,nula,0
678576,5,nula,0
684605,5,no informativa,15
692043,5,no informativa,3
767433,5,informativa,6
775308,5,nula,0
785389,5,informativa,28
804264,5,no informativa,5
824568,5,nula,0
873,9,nula,0
2680,9,no informativa,3
2691,9,nula,0
5436,9,no informativa,4
14309,9,no informativa,2
14358,9,nula,0
14610,9,nula,0
15176,9,nula,0
15689,9,nula,0
16346,9,nula,0
17660,9,nula,0
23225,9,no informativa,3
23815,9,no informativa,4
30750,9,nula,0
31719,9,no informativa,2
33126,9,nula,0
34962,9,nula,0
35376,9,no informativa,2
35659,9,nula,0
35973,9,informativa,10
36035,9,nula,0
36109,9,nula,0
36647,9,no informativa,2
37350,9,no informativa,5
37926,9,no informativa,19
39644,9,nula,0
39727,9,nula,0
40995,9,nula,0
46794,9,no informativa,7
46801,9,no informativa,2
48859,9,nula,0
50093,9,nula,0
51445,9,no informativa,4
52839,9,no informativa,2
56118,9,no informativa,3
57453,9,no informativa,7
57784,9,nula,0
58199,9,no informativa,18
62725,9,nula,0
64270,9,nula,0
64634,9,nula,0
66372,9,nula,0
67294,9,nula,0
67310,9,no informativa,3
68690,9,nula,0
69267,9,no informativa,4
73841,9,nula,0
74204,9,nula,0
78684,9,nula,0
78741,9,no informativa,2
81110,9,no informativa,3
82531,9,nula,0
82572,9,nula,0
85035,9,nula,0
86506,9,no informativa,3
86511,9,nula,0
88339,9,nula,0
90062,9,nula,0
95622,9,nula,0
96661,9,nula,0
102162,9,informativa,13
103477,9,nula,0
109650,9,no informativa,59
110782,9,no informativa,2
113290,9,no informativa,3
114375,9,nula,0
115783,9,no informativa,3
115891,9,nula,0
117041,9,no informativa,6
117376,9,nula,0
118987,9,nula,0
121574,9,no informativa,18
121896,9,nula,0
123838,9,no informativa,17
124233,9,nula,0
125046,9,nula,0
125534,9,nula,0
131470,9,nula,0
131513,9,nula,0
138916,9,nula,0
140254,9,nula,0
140436,9,nula,0
141543,9,nula,0
142339,9,nula,0
142856,9,nula,0
143212,9,nula,0
143645,9,no informativa,22
146009,9,no informativa,3
147191,9,nula,0
147544,9,no informativa,3
147991,9,no informativa,2
149890,9,nula,0
150124,9,nula,0
152802,9,no informativa,2
155029,9,nula,0
155095,9,nula,0
155135,9,nula,0
156365,9,nula,0
160447,9,nula,0
161567,9,nula,0
164821,9,nula,0
166075,9,nula,0
167307,9,nula,0
167457,9,no informativa,3
168903,9,nula,0
168935,9,no informativa,4
170256,9,nula,0
171138,9,no informativa,2
172185,9,nula,0
173869,9,nula,0
174988,9,nula,0
176912,9,no informativa,2
182877,9,no informativa,6
186189,9,nula,0
187157,9,no informativa,2
188326,9,nula,0
190378,9,nula,0
190696,9,nula,0
190919,9,no informativa,9
192480,9,nula,0
192684,9,nula,0
194357,9,no informativa,3
196746,9,no informativa,2
196934,9,informativa,8
197725,9,nula,0
201261,9,no informativa,9
205925,9,nula,0
206195,9,no informativa,3
207325,9,nula,0
208114,9,nula,0
208411,9,no informativa,4
209306,9,nula,0
211193,9,nula,0
211589,9,no informativa,8
215973,9,nula,0
217145,9,no informativa,2
219797,9,no informativa,2
220092,9,nula,0
221101,9,no informativa,46
223351,9,nula,0
223630,9,nula,0
226612,9,informativa,1515
227594,9,nula,0
229109,9,informativa,1411
231007,9,no informativa,2
232216,9,nula,0
232924,9,nula,0
233555,9,nula,0
233716,9,nula,0
237079,9,nula,0
237737,9,nula,0
238369,9,nula,0
241387,9,nula,0
241698,9,no informativa,11
243636,9,no informativa,6
251112,9,no informativa,6
251982,9,nula,0
254718,9,no informativa,2
256253,9,no informativa,5
256518,9,nula,0
256737,9,nula,0
259407,9,nula,0
261262,9,nula,0
262374,9,informativa,12
264135,9,nula,0
264971,9,nula,0
267351,9,nula,0
267357,9,nula,0
268298,9,no informativa,309
271759,9,nula,0
273477,9,nula,0
276870,9,nula,0
277162,9,nula,0
278067,9,nula,0
278586,9,nula,0
279473,9,nula,0
283887,9,nula,0
285311,9,informativa,9
287756,9,nula,0
288449,9,nula,0
288894,9,nula,0
289012,9,no informativa,5
291855,9,nula,0
292671,9,nula,0
294611,9,nula,0
295448,9,nula,0
301949,9,nula,0
301996,9,nula,0
302489,9,no informativa,7
304068,9,nula,0
304500,9,no informativa,4
305995,9,no informativa,2
311015,9,nula,0
311592,9,nula,0
312253,9,nula,0
312407,9,nula,0
313771,9,nula,0
316089,9,nula,0
316929,9,nula,0
317465,9,nula,0
317716,9,nula,0
319870,9,no informativa,6
322170,9,nula,0
324363,9,nula,0
325881,9,nula,0
327543,9,nula,0
328933,9,no informativa,3
329247,9,nula,0
330053,9,nula,0
331407,9,no informativa,7
333563,9,nula,0
336567,9,no informativa,5
338245,9,nula,0
338645,9,nula,0
344501,9,nula,0
344924,9,nula,0
345352,9,nula,0
351479,9,nula,0
355635,9,nula,0
356498,9,informativa,2
356561,9,nula,0
358088,9,nula,0
358297,9,nula,0
358615,9,nula,0
360820,9,nula,0
364719,9,nula,0
365861,9,nula,0
366334,9,nula,0
368981,9,nula,0
369433,9,nula,0
371664,9,nula,0
376121,9,nula,0
377676,9,nula,0
384930,9,nula,0
386291,9,no informativa,7
388811,9,nula,0
389799,9,nula,0
397461,9,nula,0
398190,9,nula,0
399996,9,no informativa,7
401272,9,nula,0
402760,9,nula,0
404155,9,nula,0
406424,9,nula,0
406660,9,nula,0
406814,9,nula,0
407790,9,nula,0
409947,9,no informativa,4
410481,9,nula,0
410702,9,no informativa,2
410959,9,no informativa,252
411098,9,nula,0
411598,9,nula,0
413245,9,nula,0
416130,9,nula,0
416221,9,no informativa,13
416992,9,nula,0
418741,9,nula,0
422581,9,nula,0
424664,9,nula,0
425555,9,nula,0
430145,9,nula,0
431338,9,no informativa,6
432490,9,nula,0
435437,9,no informativa,2
439655,9,no informativa,2
440930,9,nula,0
441808,9,nula,0
441907,9,no informativa,5
442946,9,nula,0
443366,9,nula,0
444986,9,nula,0
447526,9,nula,0
448212,9,nula,0
450793,9,nula,0
451583,9,nula,0
454235,9,nula,0
456225,9,nula,0
457100,9,nula,0
458302,9,nula,0
458564,9,no informativa,2
458968,9,nula,0
459110,9,no informativa,8
460973,9,nula,0
461698,9,nula,0
465423,9,nula,0
465915,9,nula,0
466071,9,nula,0
466531,9,no informativa,2
468738,9,nula,0
469468,9,nula,0
474659,9,nula,0
476429,9,no informativa,2
477886,9,no informativa,2
479744,9,nula,0
484431,9,nula,0
484576,9,nula,0
485720,9,nula,0
486022,9,nula,0
486557,9,nula,0
487823,9,nula,0
488492,9,nula,0
488563,9,no informativa,11
489392,9,nula,0
489926,9,nula,0
490882,9,nula,0
490910,9,no informativa,7
491047,9,nula,0
494537,9,nula,0
495235,9,nula,0
498761,9,no informativa,2
498905,9,no informativa,2
500805,9,nula,0
501522,9,no informativa,4
502295,9,nula,0
502775,9,nula,0
504493,9,nula,0
505820,9,nula,0
509487,9,nula,0
511468,9,no informativa,7
512977,9,no informativa,3
513560,9,nula,0
517146,9,no informativa,2
517491,9,nula,0
520804,9,no informativa,21
521406,9,no informativa,9
526411,9,nula,0
526681,9,no informativa,3
532785,9,nula,0
535352,9,nula,0
535448,9,no informativa,238
539036,9,no informativa,15
541517,9,nula,0
542965,9,no informativa,2
545991,9,nula,0
550089,9,nula,0
550290,9,nula,0
550394,9,nula,0
551692,9,no informativa,2
552549,9,no informativa,3
554537,9,no informativa,3
555791,9,nula,0
557675,9,nula,0
561407,9,nula,0
561744,9,nula,0
562947,9,nula,0
565654,9,no informativa,2
565724,9,no informativa,6
566727,9,no informativa,4
567111,9,no informativa,4
568983,9,nula,0
571449,9,nula,0
574214,9,nula,0
575697,9,no informativa,5
576060,9,nula,0
577979,9,nula,0
581247,9,nula,0
581777,9,no informativa,5
584318,9,nula,0
587817,9,nula,0
589028,9,no informativa,3
589443,9,nula,0
590139,9,nula,0
596048,9,nula,0
596618,9,nula,0
598280,9,informativa,6
599137,9,nula,0
601620,9,nula,0
607285,9,no informativa,8
611845,9,no informativa,4
612438,9,nula,0
616160,9,no informativa,3
617459,9,nula,0
617646,9,nula,0
619094,9,no informativa,9
620796,9,nula,0
620990,9,no informativa,2
621144,9,nula,0
624052,9,nula,0
625193,9,nula,0
626363,9,no informativa,21
626616,9,nula,0
629121,9,nula,0
629645,9,nula,0
634442,9,nula,0
635489,9,nula,0
637199,9,no informativa,5
638040,9,nula,0
641112,9,nula,0
641462,9,nula,0
642709,9,nula,0
642728,9,nula,0
644083,9,nula,0
645379,9,nula,0
648207,9,nula,0
651651,9,nula,0
654481,9,nula,0
655214,9,nula,0
656697,9,nula,0
659290,9,nula,0
662354,9,nula,0
666750,9,nula,0
668890,9,no informativa,2
671391,9,no informativa,18
673775,9,nula,0
678018,9,no informativa,8
678562,9,nula,0
678882,9,nula,0
680012,9,no informativa,6
683400,9,nula,0
684605,9,no informativa,15
690680,9,nula,0
691786,9,nula,0
692456,9,nula,0
695384,9,no informativa,4
695452,9,no informativa,3
696393,9,nula,0
697363,9,nula,0
698113,9,nula,0
700332,9,nula,0
702082,9,no informativa,3
705943,9,no informativa,3
707671,9,nula,0
708401,9,nula,0
716777,9,nula,0
717505,9,nula,0
720276,9,nula,0
720391,9,nula,0
721052,9,nula,0
725152,9,no informativa,9
727452,9,nula,0
727989,9,no informativa,2
728951,9,nula,0
729528,9,no informativa,3
729722,9,no informativa,2
730415,9,nula,0
733883,9,nula,0
734104,9,nula,0
734309,9,nula,0
735097,9,nula,0
740704,9,no informativa,2
740961,9,nula,0
743245,9,nula,0
743269,9,nula,0
744854,9,nula,0
748099,9,nula,0
753194,9,nula,0
753275,9,nula,0
753782,9,nula,0
757569,9,nula,0
759731,9,nula,0
762421,9,nula,0
763296,9,nula,0
764205,9,no informativa,18
765716,9,nula,0
767265,9,no informativa,2
769531,9,nula,0
773611,9,nula,0
773773,9,nula,0
776033,9,nula,0
782392,9,nula,0
783248,9,nula,0
783662,9,nula,0
784774,9,nula,0
786116,9,nula,0
786529,9,nula,0
787486,9,nula,0
787738,9,no informativa,2
788174,9,nula,0
789640,9,nula,0
790620,9,nula,0
793748,9,nula,0
794418,9,nula,0
795571,9,nula,0
795990,9,nula,0
796799,9,nula,0
798160,9,nula,0
798179,9,nula,0
798661,9,nula,0
798964,9,nula,0
801399,9,nula,0
802128,9,nula,0
803294,9,nula,0
803527,9,nula,0
805039,9,nula,0
807532,9,nula,0
808979,9,nula,0
809953,9,nula,0
811128,9,nula,0
813145,9,nula,0
813192,9,nula,0
813453,9,nula,0
813731,9,nula,0
817058,9,nula,0
817918,9,nula,0
818177,9,nula,0
822195,9,nula,0
826264,9,nula,0
828035,9,nula,0
829389,9,nula,0
829744,9,nula,0
