drug_id,sp_id,N,drug,cluster_id,enlace_a_bioact,multiespecie,grupo
10389,3,1,10389,517459,True,False,1
10391,3,1,10391,593523,True,False,1
10432,3,1,10432,293133,True,False,1
10469,27,1,10469,451929,False,True,2
10486,3,1,10486,206004,False,False,0
10518,3,1,10518,242346,False,True,2
10546,3,1,10546,229543,True,True,3
10547,3,1,10547,551028,True,False,1
10559,10,1,10559,5710,True,True,3
10573,3,1,10573,678153,True,False,1
10626,0,1,10626,406999,False,False,0
10642,3,1,10642,220646,True,False,1
10667,0,1,10667,213294,False,True,2
10667,27,1,10667,213294,False,True,2
10677,3,1,10677,705595,False,False,0
10680,3,1,10680,311017,False,True,2
10682,3,1,10682,48937,True,False,1
10690,3,1,10690,517106,False,True,2
10705,3,1,10705,106406,True,True,3
10705,27,1,10705,106406,True,True,3
10716,3,1,10716,237884,False,False,0
10726,3,1,10726,106464,False,False,0
10747,3,1,10747,154613,False,False,0
10777,3,1,10777,271705,False,False,0
10781,3,1,10781,390271,False,True,2
10781,26,1,10781,390271,False,True,2
10799,3,1,10799,703097,False,False,0
10806,21,1,10806,548490,False,False,0
10823,3,1,10823,98294,True,False,1
10828,3,1,10828,476480,True,False,1
10830,3,1,10830,38510,False,False,0
10835,3,1,10835,24560,False,True,2
10858,5,1,10858,245605,True,False,1
10862,3,1,10862,115736,True,False,1
10895,3,1,10895,296037,False,False,0
10921,3,1,10921,729044,False,False,0
10935,3,1,10935,564194,False,False,0
10954,3,1,10954,284429,False,False,0
10956,3,1,10956,156662,True,True,3
10965,3,1,10965,550190,False,False,0
10967,3,1,10967,649791,True,True,3
10992,26,1,10992,219110,False,True,2
10994,3,1,10994,744795,False,True,2
11017,3,1,11017,405962,False,True,2
11019,3,1,11019,503884,True,True,3
11029,3,1,11029,640711,False,False,0
11047,3,1,11047,575122,False,False,0
11069,3,1,11069,209007,True,True,3
11069,18,1,11069,209007,True,True,3
11070,18,1,11070,525914,True,True,3
11091,3,1,11091,613091,True,True,3
11127,3,1,11127,666259,True,False,1
11132,3,1,11132,323476,True,True,3
11149,3,1,11149,564615,True,True,3
11186,18,1,11186,485458,True,True,3
11201,3,1,11201,547231,True,False,1
11238,1,1,11238,6578,False,False,0
11255,3,1,11255,201497,False,False,0
11258,3,1,11258,107844,True,False,1
11273,26,1,11273,395650,False,False,0
11300,10,1,11300,736613,False,True,2
11300,21,1,11300,736613,False,True,2
11310,3,1,11310,638010,False,False,0
11337,3,1,11337,194069,True,False,1
11346,3,1,11346,663112,True,True,3
11377,18,1,11377,390221,False,True,2
11425,3,1,11425,503536,False,False,0
11437,3,1,11437,605298,False,True,2
11470,3,1,11470,499644,True,True,3
11475,3,1,11475,37201,True,True,3
11475,10,1,11475,37201,True,True,3
11475,18,1,11475,37201,True,True,3
11489,3,1,11489,234511,False,False,0
11491,3,1,11491,142901,False,True,2
11518,3,1,11518,133704,False,False,0
11521,3,1,11521,583279,True,False,1
11534,26,1,11534,724972,False,False,0
11561,3,1,11561,327641,False,False,0
11572,3,1,11572,209852,False,True,2
11577,3,1,11577,507822,False,True,2
11578,3,1,11578,589803,True,False,1
11622,10,1,11622,286144,False,False,0
11643,3,1,11643,172599,False,False,0
11650,3,1,11650,211043,False,False,0
11688,3,1,11688,369206,False,True,2
11739,3,1,11739,154863,True,False,1
11764,3,1,11764,63319,False,False,0
11813,3,1,11813,50217,True,False,1
11835,3,1,11835,368541,True,True,3
11837,3,1,11837,214377,True,False,1
11851,3,1,11851,197064,False,False,0
11876,3,1,11876,60131,True,True,3
11890,3,1,11890,593918,True,False,1
11919,3,1,11919,515596,False,True,2
11936,3,1,11936,723778,True,True,3
11938,3,1,11938,414715,True,True,3
11942,3,1,11942,526501,True,True,3
11950,3,1,11950,368604,True,False,1
11955,3,1,11955,763863,True,True,3
11956,3,1,11956,599062,True,False,1
11970,3,1,11970,280600,True,True,3
11981,3,1,11981,584784,True,True,3
11990,10,1,11990,43169,False,False,0
11995,3,1,11995,192888,False,True,2
11997,3,1,11997,560086,True,True,3
12012,3,1,12012,295648,True,False,1
12016,3,1,12016,578594,True,True,3
12046,3,1,12046,741896,False,False,0
12047,3,1,12047,135708,True,False,1
12090,3,1,12090,228965,True,False,1
12097,3,1,12097,750628,True,True,3
12103,3,1,12103,578795,True,False,1
12132,3,1,12132,15399,False,False,0
12143,3,1,12143,703957,True,False,1
12146,3,1,12146,210027,True,False,1
12172,3,1,12172,175368,False,True,2
12193,3,1,12193,88265,False,True,2
12201,3,1,12201,64541,True,False,1
12207,3,1,12207,322748,True,False,1
12218,3,1,12218,566220,True,False,1
12233,3,1,12233,102287,False,True,2
12233,21,1,12233,102287,False,True,2
12238,3,1,12238,141623,False,False,0
12243,1,1,12243,412725,True,True,3
12258,3,1,12258,733459,True,False,1
12297,3,1,12297,402535,False,False,0
12323,3,1,12323,270279,True,False,1
12337,3,1,12337,438906,False,False,0
12338,3,1,12338,74546,True,True,3
12347,3,1,12347,77732,False,False,0
12353,3,1,12353,550709,False,False,0
12354,1,1,12354,213706,False,False,0
12364,3,1,12364,20621,False,False,0
12370,3,1,12370,620895,False,False,0
12371,3,1,12371,260749,True,False,1
12394,26,1,12394,129403,True,True,3
12400,3,1,12400,563650,False,True,2
12424,3,1,12424,29391,False,False,0
12431,3,1,12431,191563,True,True,3
12446,10,1,12446,125843,False,True,2
12446,26,1,12446,125843,False,True,2
12450,3,1,12450,214029,True,True,3
12479,26,1,12479,411630,False,False,0
12492,27,1,12492,490090,True,True,3
12516,3,1,12516,403658,False,False,0
12568,3,1,12568,54387,False,False,0
12570,3,1,12570,630538,False,True,2
12573,3,1,12573,91725,False,True,2
12596,3,1,12596,86346,False,False,0
12602,3,1,12602,293958,True,False,1
12611,3,1,12611,210695,False,False,0
12623,3,1,12623,168410,True,False,1
12636,3,1,12636,745057,True,False,1
12653,10,1,12653,258479,False,False,0
12678,3,1,12678,319441,True,False,1
12723,3,1,12723,535856,True,False,1
12733,3,1,12733,401768,False,False,0
12750,3,1,12750,355174,False,True,2
12751,3,1,12751,737033,False,True,2
12757,26,1,12757,338510,False,False,0
12766,3,1,12766,587379,False,False,0
12778,3,1,12778,206658,False,False,0
12809,3,1,12809,766574,False,True,2
12823,3,1,12823,109508,True,False,1
12843,3,1,12843,302347,False,False,0
12852,3,1,12852,459020,True,False,1
12855,3,1,12855,689832,False,False,0
12875,3,1,12875,552979,True,False,1
12884,3,1,12884,736852,True,True,3
12927,3,1,12927,490102,True,False,1
12931,3,1,12931,231357,True,False,1
12933,3,1,12933,737323,True,False,1
12942,3,1,12942,720408,True,False,1
12981,3,1,12981,339773,False,False,0
12985,3,1,12985,441714,True,False,1
12995,3,1,12995,381616,True,False,1
13008,3,1,13008,530417,True,False,1
13012,3,1,13012,451760,False,False,0
13034,3,1,13034,522269,True,False,1
13035,15,1,13035,112033,True,False,1
13037,18,1,13037,746382,True,True,3
13046,3,1,13046,236845,False,True,2
13062,3,1,13062,534593,True,True,3
13071,3,1,13071,267841,True,True,3
13081,3,1,13081,683713,True,False,1
13095,3,1,13095,351476,False,False,0
13102,27,1,13102,382601,False,True,2
13112,3,1,13112,58430,False,True,2
13123,3,1,13123,24190,False,False,0
13150,3,1,13150,545721,False,False,0
13151,3,1,13151,186501,True,False,1
13165,3,1,13165,621883,True,False,1
13185,3,1,13185,138496,False,False,0
13199,3,1,13199,83310,False,True,2
13200,10,1,13200,5196,True,True,3
13206,3,1,13206,76661,True,True,3
13210,3,1,13210,397595,False,False,0
13213,1,1,13213,442253,False,True,2
13227,18,1,13227,76316,False,True,2
13241,3,1,13241,520861,False,False,0
13247,3,1,13247,639358,False,True,2
13267,3,1,13267,679206,False,False,0
13297,3,1,13297,416438,True,False,1
13298,3,1,13298,248300,True,False,1
13299,3,1,13299,577841,False,False,0
13336,3,1,13336,172120,False,False,0
13349,10,1,13349,523513,False,True,2
13386,3,1,13386,339847,True,True,3
13394,3,1,13394,386577,False,False,0
13420,3,1,13420,375805,True,False,1
13439,3,1,13439,499680,True,False,1
13450,3,1,13450,714672,True,False,1
13457,3,1,13457,767511,False,False,0
13469,3,1,13469,401259,True,True,3
13473,3,1,13473,688305,True,False,1
13512,3,1,13512,288847,False,False,0
13519,3,1,13519,168516,False,True,2
13522,3,1,13522,439164,False,False,0
13536,4,1,13536,462072,False,True,2
13552,3,1,13552,492969,True,False,1
13555,3,1,13555,600144,False,False,0
13567,3,1,13567,502966,False,False,0
13581,3,1,13581,649279,True,False,1
13601,3,1,13601,124133,True,False,1
13634,3,1,13634,396291,True,False,1
13646,3,1,13646,426019,True,False,1
13698,3,1,13698,181707,False,True,2
13717,3,1,13717,151106,False,False,0
13721,0,1,13721,411921,False,False,0
13765,3,1,13765,397720,False,False,0
13779,3,1,13779,518405,False,True,2
13782,3,1,13782,667474,False,False,0
13789,3,1,13789,664936,False,True,2
13804,3,1,13804,350583,False,True,2
13817,3,1,13817,247077,True,True,3
13819,3,1,13819,193324,False,False,0
13827,3,1,13827,251790,True,False,1
13856,3,1,13856,121606,True,False,1
13864,3,1,13864,690936,False,False,0
13874,3,1,13874,183494,False,False,0
13895,3,1,13895,480808,True,True,3
13897,1,1,13897,340616,False,True,2
13897,3,1,13897,340616,False,True,2
13915,3,1,13915,278125,True,True,3
13918,3,1,13918,370275,False,True,2
13927,3,1,13927,352333,False,False,0
13952,3,1,13952,615440,False,False,0
13957,3,1,13957,471881,False,True,2
14000,3,1,14000,102889,False,False,0
14014,3,1,14014,658962,False,True,2
14015,29,1,14015,470608,False,False,0
14037,3,1,14037,746041,False,False,0
14063,3,1,14063,270035,False,False,0
14089,3,1,14089,76236,False,False,0
14151,3,1,14151,633057,True,False,1
14161,3,1,14161,530654,False,False,0
14178,3,1,14178,446812,True,True,3
14191,3,1,14191,621926,True,True,3
14203,3,1,14203,315399,True,True,3
14207,3,1,14207,697411,False,True,2
14219,3,1,14219,280236,False,False,0
14223,3,1,14223,529714,False,False,0
14250,26,1,14250,550898,True,False,1
14275,3,1,14275,491552,False,False,0
14276,3,1,14276,242677,True,True,3
14276,27,1,14276,242677,True,True,3
14309,9,1,14309,668421,True,False,1
14322,3,1,14322,718276,False,False,0
14333,26,1,14333,274016,False,False,0
14345,3,1,14345,251315,True,False,1
14358,3,1,14358,518205,True,True,3
14358,9,1,14358,518205,True,True,3
14361,3,1,14361,402297,True,False,1
14365,3,1,14365,349024,True,False,1
14370,3,1,14370,711639,True,False,1
14435,3,1,14435,134482,True,False,1
14447,3,1,14447,646197,False,False,0
14453,3,1,14453,129198,True,False,1
14487,3,1,14487,494250,False,True,2
14509,3,1,14509,187743,True,False,1
14516,3,1,14516,115434,False,False,0
14532,3,1,14532,737467,True,False,1
14546,3,1,14546,535896,False,False,0
14551,3,1,14551,286482,False,False,0
14555,3,1,14555,117424,True,True,3
14565,3,1,14565,227624,True,True,3
14575,3,1,14575,421193,False,False,0
14599,3,1,14599,361116,False,False,0
14600,3,1,14600,414621,False,False,0
14601,3,1,14601,122592,True,False,1
14610,9,1,14610,110299,False,True,2
14615,3,1,14615,760890,False,False,0
14621,3,1,14621,214481,False,False,0
14643,27,1,14643,211173,False,True,2
14653,3,1,14653,652224,False,False,0
14688,3,1,14688,410194,False,False,0
14691,0,1,14691,291753,False,False,0
14696,3,1,14696,369510,True,True,3
14738,3,1,14738,698168,True,False,1
14743,3,1,14743,98323,False,False,0
14749,3,1,14749,537603,False,False,0
14759,3,1,14759,440734,False,False,0
14794,3,1,14794,312472,False,False,0
14839,3,1,14839,37455,True,True,3
14843,3,1,14843,398311,True,True,3
14853,3,1,14853,398072,False,True,2
14868,3,1,14868,173658,False,False,0
14871,3,1,14871,485901,False,False,0
14875,3,1,14875,447398,False,False,0
14894,3,1,14894,163998,False,False,0
14948,3,1,14948,703858,False,False,0
14966,3,1,14966,324012,True,False,1
14974,3,1,14974,149284,False,False,0
14978,3,1,14978,532989,False,False,0
14983,27,1,14983,664726,False,True,2
15011,0,1,15011,496580,False,False,0
15012,3,1,15012,152659,True,False,1
15030,3,1,15030,579604,True,True,3
15045,3,1,15045,223332,True,False,1
15047,3,1,15047,41696,False,False,0
15051,3,1,15051,206905,False,False,0
15059,0,1,15059,624876,True,False,1
15063,0,1,15063,701180,False,False,0
15103,27,1,15103,419704,True,True,3
15107,3,1,15107,729709,False,True,2
15107,27,1,15107,729709,False,True,2
15149,3,1,15149,380568,False,False,0
15165,3,1,15165,465313,False,True,2
15176,9,1,15176,586396,False,True,2
15179,3,1,15179,577585,False,True,2
15199,3,1,15199,765509,False,False,0
15231,3,1,15231,255993,False,False,0
15243,3,1,15243,762406,False,False,0
15250,27,1,15250,228203,True,False,1
15251,3,1,15251,140395,False,False,0
15307,3,1,15307,137573,False,False,0
15380,3,1,15380,232849,True,False,1
15401,3,1,15401,501364,True,False,1
15427,3,1,15427,84945,False,True,2
15466,3,1,15466,712822,True,True,3
15470,3,1,15470,248777,False,False,0
15535,27,1,15535,553369,True,True,3
15544,3,1,15544,609555,True,True,3
15550,3,1,15550,599969,False,False,0
15551,10,1,15551,119087,False,True,2
15563,18,1,15563,505059,False,False,0
15567,3,1,15567,768726,True,True,3
15572,3,1,15572,238773,True,False,1
15577,3,1,15577,396471,False,False,0
15582,27,1,15582,319409,True,True,3
15584,3,1,15584,539455,False,False,0
15585,3,1,15585,292283,True,False,1
15589,17,1,15589,119753,False,False,0
15609,3,1,15609,51921,True,True,3
15612,3,1,15612,44977,True,False,1
15627,26,1,15627,738383,True,False,1
15650,3,1,15650,630422,False,False,0
15661,3,1,15661,456526,False,False,0
15668,3,1,15668,32861,False,False,0
15675,3,1,15675,321607,False,True,2
15689,9,1,15689,17779,True,True,3
15689,10,1,15689,17779,True,True,3
15689,18,1,15689,17779,True,True,3
15690,10,1,15690,315886,True,True,3
15714,3,1,15714,502416,True,False,1
15722,3,1,15722,565242,True,True,3
15812,3,1,15812,760951,False,False,0
15813,3,1,15813,27369,False,False,0
15844,3,1,15844,616309,False,False,0
15846,0,1,15846,46064,False,True,2
15846,21,1,15846,46064,False,True,2
15846,27,1,15846,46064,False,True,2
15852,3,1,15852,52887,True,False,1
15856,3,1,15856,340337,True,False,1
15870,3,1,15870,350968,False,False,0
15876,21,1,15876,100671,True,True,3
15882,3,1,15882,78243,True,True,3
15909,3,1,15909,637036,True,False,1
15921,3,1,15921,753740,False,True,2
15922,3,1,15922,589575,False,False,0
15923,3,1,15923,335146,False,False,0
15929,3,1,15929,350831,False,False,0
15931,3,1,15931,513987,False,False,0
15934,3,1,15934,594352,False,False,0
15939,3,1,15939,713055,False,True,2
15939,27,1,15939,713055,False,True,2
15946,3,1,15946,44159,True,False,1
15959,3,1,15959,400683,False,False,0
15962,3,1,15962,607604,True,False,1
15974,3,1,15974,42471,False,True,2
15976,10,1,15976,168942,True,False,1
16026,3,1,16026,11356,True,False,1
16039,3,1,16039,380200,False,False,0
16040,3,1,16040,64699,False,False,0
16045,3,1,16045,188533,True,False,1
16048,10,1,16048,555545,False,False,0
16050,3,1,16050,673803,True,False,1
16080,3,1,16080,666492,False,False,0
16084,18,1,16084,576318,False,False,0
16095,3,1,16095,504467,False,False,0
16098,1,1,16098,268288,False,False,0
16166,3,1,16166,442094,False,False,0
16202,3,1,16202,680869,True,True,3
16209,3,1,16209,512551,False,True,2
16211,3,1,16211,99605,False,False,0
16232,3,1,16232,600451,True,False,1
16246,3,1,16246,319325,False,False,0
16255,3,1,16255,709143,True,True,3
16268,3,1,16268,169119,True,False,1
16318,3,1,16318,659625,True,True,3
16346,9,1,16346,430830,False,True,2
16346,27,1,16346,430830,False,True,2
16348,1,1,16348,392772,True,False,1
16356,3,1,16356,65833,True,False,1
16366,3,1,16366,633640,True,True,3
16368,10,1,16368,441980,False,False,0
16374,3,1,16374,499832,False,True,2
16407,3,1,16407,464464,True,True,3
16407,27,1,16407,464464,True,True,3
16408,3,1,16408,173158,True,True,3
16408,18,1,16408,173158,True,True,3
16410,3,1,16410,665295,False,False,0
16439,3,1,16439,150941,False,True,2
16447,1,1,16447,331133,True,False,1
16450,3,1,16450,370336,True,False,1
16459,3,1,16459,523925,True,True,3
16514,3,1,16514,379703,True,False,1
16519,3,1,16519,720156,False,False,0
16536,3,1,16536,110413,False,False,0
16541,3,1,16541,303297,True,False,1
16545,3,1,16545,21558,False,False,0
16547,3,1,16547,296074,True,False,1
16554,18,1,16554,666432,False,False,0
16579,3,1,16579,487563,True,True,3
16586,1,1,16586,408214,False,False,0
16635,1,1,16635,502050,False,False,0
16641,18,1,16641,276139,True,True,3
16649,3,1,16649,598494,True,False,1
16653,3,1,16653,679421,False,False,0
16663,3,1,16663,490476,False,False,0
16672,3,1,16672,616850,False,False,0
16696,1,1,16696,361472,False,True,2
16696,18,1,16696,361472,False,True,2
16706,3,1,16706,602679,True,False,1
16707,3,1,16707,295677,True,True,3
16723,3,1,16723,690140,True,False,1
16733,3,1,16733,561652,True,True,3
16775,3,1,16775,513862,True,False,1
16778,3,1,16778,117338,True,False,1
16780,3,1,16780,590115,True,False,1
16787,3,1,16787,165516,True,False,1
16797,3,1,16797,591666,False,False,0
16849,3,1,16849,516473,False,False,0
16862,3,1,16862,148074,False,False,0
16870,3,1,16870,75030,True,False,1
16888,27,1,16888,306552,False,True,2
16912,3,1,16912,481678,True,False,1
16936,3,1,16936,372372,False,False,0
16961,3,1,16961,253317,True,True,3
16964,3,1,16964,454962,True,True,3
16975,3,1,16975,412035,True,False,1
17003,3,1,17003,152964,False,False,0
17007,3,1,17007,703352,False,True,2
17033,3,1,17033,688070,True,False,1
17042,3,1,17042,520736,True,False,1
17057,3,1,17057,367888,False,False,0
17066,3,1,17066,225236,True,True,3
17080,3,1,17080,160155,False,False,0
17082,3,1,17082,169546,False,False,0
17087,3,1,17087,445094,False,False,0
17090,3,1,17090,593412,True,True,3
17107,3,1,17107,529049,True,False,1
17108,3,1,17108,118117,False,False,0
17129,3,1,17129,93981,False,False,0
17148,3,1,17148,570048,True,True,3
17148,27,1,17148,570048,True,True,3
17155,3,1,17155,12477,True,True,3
17181,3,1,17181,191388,False,False,0
17189,3,1,17189,680131,False,False,0
17190,3,1,17190,386,True,True,3
17218,3,1,17218,395893,True,False,1
17223,3,1,17223,675208,True,False,1
17227,3,1,17227,494616,True,False,1
17269,3,1,17269,431626,True,True,3
17273,3,1,17273,498749,False,False,0
17288,3,1,17288,293733,True,True,3
17291,3,1,17291,510,False,False,0
17319,1,1,17319,226835,True,False,1
17342,3,1,17342,97932,True,True,3
17343,3,1,17343,419280,False,False,0
17361,3,1,17361,327676,True,False,1
17390,3,1,17390,725508,True,True,3
17405,3,1,17405,729947,False,False,0
17417,26,1,17417,130435,False,True,2
17427,3,1,17427,312245,True,True,3
17448,3,1,17448,583509,True,False,1
17456,3,1,17456,236580,True,True,3
17471,3,1,17471,720621,False,True,2
17490,3,1,17490,208833,True,False,1
17497,3,1,17497,471408,True,True,3
17512,17,1,17512,663866,False,False,0
17525,3,1,17525,667066,False,True,2
17531,27,1,17531,598211,False,True,2
17540,3,1,17540,491529,False,False,0
17566,3,1,17566,412549,False,False,0
17592,3,1,17592,251979,False,False,0
17607,3,1,17607,710838,False,False,0
17615,3,1,17615,665308,False,False,0
17616,3,1,17616,193566,False,False,0
17644,3,1,17644,736939,False,True,2
17644,27,1,17644,736939,False,True,2
17647,3,1,17647,424924,True,False,1
17660,3,1,17660,647526,True,True,3
17660,9,1,17660,647526,True,True,3
17699,3,1,17699,637043,False,False,0
17700,3,1,17700,549041,False,False,0
17708,27,1,17708,377304,True,False,1
17712,3,1,17712,90658,True,False,1
17723,3,1,17723,243874,True,False,1
17741,3,1,17741,311493,False,False,0
17760,3,1,17760,469473,False,True,2
17765,3,1,17765,320508,False,False,0
17790,27,1,17790,208473,True,False,1
17820,3,1,17820,37472,False,True,2
17832,3,1,17832,203953,True,False,1
17835,1,1,17835,191720,False,False,0
17843,18,1,17843,585607,True,True,3
17847,3,1,17847,374738,True,False,1
17856,3,1,17856,422129,True,False,1
17881,3,1,17881,23954,False,False,0
17899,3,1,17899,139599,False,True,2
17899,10,1,17899,139599,False,True,2
17904,3,1,17904,495025,True,True,3
17912,3,1,17912,31663,False,False,0
17944,3,1,17944,674782,False,False,0
17954,3,1,17954,683162,False,False,0
17964,3,1,17964,581956,True,False,1
17973,3,1,17973,286101,True,True,3
17991,3,1,17991,682195,False,False,0
17998,3,1,17998,410656,False,False,0
18000,3,1,18000,570602,True,True,3
18006,1,1,18006,288164,True,True,3
18017,26,1,18017,368793,True,False,1
18029,3,1,18029,129720,False,True,2
18029,27,1,18029,129720,False,True,2
18054,3,1,18054,210116,False,False,0
18076,3,1,18076,680620,False,False,0
18078,3,1,18078,741523,False,False,0
