target_id,ann
83224,17252
31906,73786
369473,29862
168877,39517
176603,64359
165170,8036
343021,10461
2226,29862
89209,38308
262405,1695
94850,17571
164436,35146
275462,38745
277830,27990
248554,15247
170838,73219
372660,43068
3915,17867
92803,18940
74055,2211
164119,13325
73450,32022
78540,69053
204174,29154
207414,26690
336167,36059
157262,42607
280829,42504
97053,6004
244420,33360
240612,6928
35042,73786
19425,33581
196661,6004
51938,19673
175866,40689
383064,51526
327589,32359
51273,49151
384002,2211
124573,73786
154581,69948
193200,25783
242783,68172
97888,2127
63813,68738
201375,25783
352445,42507
300746,53953
103186,31839
380313,62203
210947,23110
81395,9811
171112,18689
12609,6425
167266,7847
278896,31534
229595,32359
312524,64359
269354,18727
225053,48056
313135,2211
9026,50388
48428,35245
343905,25590
26048,10243
183662,73786
60045,69043
190783,18370
33279,69860
209565,64772
275486,28857
14501,38745
54114,34277
300093,36695
38991,38402
360851,22542
271640,62203
211518,38643
118612,35100
252175,44735
152946,73786
105802,67321
292778,67297
89265,7537
68251,10724
89487,31863
366426,76027
99486,47930
304196,31102
379521,29862
232879,71876
315095,9262
105782,70949
93245,46449
188687,38308
109316,56698
126906,43968
45073,5596
279006,60461
285777,62203
6664,15655
69579,35649
392476,42504
284017,18141
73301,14183
359311,56326
194815,38402
306876,41962
219856,75127
185014,61036
245344,21950
246691,28857
170706,21912
184848,13664
199812,29515
303880,66069
342977,40706
328681,23153
273244,51531
379378,61258
321364,26539
285845,64136
2999,62509
285773,68001
38821,61332
217750,49177
132488,63754
293729,9656
328759,59516
110935,71876
75862,24785
187625,56723
216824,31144
74150,2625
377676,24395
70461,7099
395473,49588
178799,40343
209923,69016
8218,59564
102208,71855
7763,17154
266319,1817
87641,5809
201094,25549
359735,50920
180772,48921
168572,38814
109590,38632
5474,30431
355093,17951
182989,35594
31497,20662
265494,23632
344498,13075
92014,12438
291036,29772
58113,662
58678,17125
98897,40926
297900,65508
226750,25568
208487,10541
121127,24708
375150,21317
306458,45079
82007,2625
168985,2031
122519,54467
31327,7605
232327,51531
62569,61643
63919,15634
243335,32711
58373,31850
63473,32313
261765,14426
284806,15208
349548,29824
168876,24473
265917,50795
382448,48142
135581,21588
265335,34433
230693,49529
274038,54783
119673,33247
300583,15323
63558,68001
93518,38915
12089,4289
170362,51575
382060,25673
91360,71876
349967,28515
311029,33453
37866,67596
127829,36532
40709,4286
259755,40216
57235,52668
58620,4420
348249,61795
6500,44473
259883,21975
346961,64807
192337,37119
226767,27473
40768,71574
81967,10639
353317,5975
186522,25590
86575,8699
361432,29824
329547,40343
292802,10587
137092,47470
264847,71992
75666,29153
34581,72825
71183,70708
59072,64136
107580,23632
63988,7705
132886,7103
207323,37421
161114,48800
198924,10820
367960,53699
62215,16270
2175,65283
113524,74762
181584,89
67418,25590
231767,74890
138276,65111
86904,42656
248303,43444
135984,64861
128832,43753
284807,40343
277596,56670
21395,64553
338024,25797
123728,23894
134634,26395
126795,70270
159313,58924
378639,32711
180348,29377
184980,60666
190413,41254
275865,68001
323699,16547
244407,44966
38402,66111
385080,65073
17063,67066
170194,4921
254767,48945
215356,56427
337961,70718
14268,17456
274933,37131
308488,67392
50867,2670
145486,29210
336993,19085
255514,68320
79568,53649
353049,49586
40814,22598
10508,3765
135485,48186
166075,38699
318477,29402
194496,5121
21630,441
55887,8845
157940,8419
151752,40216
67771,1084
37851,62447
250324,33490
94810,64136
141513,43214
287164,40926
197460,53763
356586,6259
67083,51575
108037,13336
192044,9121
238019,20321
167745,18788
206322,22660
342755,63741
169689,72450
142437,33457
165868,48186
207712,7105
90350,31681
110174,25573
382000,42084
230205,64136
110512,23632
360009,21418
72290,68738
395649,70406
118280,55360
125077,48679
249287,42578
336942,61332
190471,67321
304913,62344
92315,69978
380712,3221
169541,66586
115676,26114
264141,21418
270254,51450
6575,13676
184990,66101
325579,58429
155751,34875
357140,54553
165780,6560
13923,10588
315667,6260
117420,2625
316630,6146
352556,71992
17949,33490
121651,31203
215375,9270
380063,17121
282119,28763
349610,67530
151856,63111
349819,46506
126296,64359
214952,68739
343934,49588
298715,31993
294295,7207
90216,12401
265580,200
386678,66288
360321,60603
328143,4206
274819,42656
39647,12593
72306,10295
229330,19929
261200,6560
41903,66247
120756,25193
331267,52877
159418,75459
221991,58306
91141,10577
103256,64575
82979,47923
161885,71654
243712,29715
324679,21741
392200,26728
27276,61423
368379,39253
245781,64575
54015,68659
322995,53312
260382,7099
232283,73919
111191,42103
164911,65497
392811,60549
12637,38039
56625,68024
32860,66636
4452,51412
166102,72115
250256,38461
372289,64136
127573,3216
390959,73335
157214,64136
69368,30058
84278,71992
5254,18919
284636,25772
361111,17821
159789,56455
82513,75185
110808,56774
53047,50633
231998,51213
78719,46171
380780,31538
251629,28319
197202,65767
141787,67801
153631,59827
387286,14145
284,61332
167937,25673
106128,5430
144946,30466
329615,68504
235030,57535
232291,64121
124655,43839
211713,2118
277122,71653
133707,75127
226692,35063
219239,56565
86253,7431
215631,29564
300115,60667
272079,45316
194878,63895
270967,6459
289910,69551
8812,65964
69444,45079
251737,3932
243330,43074
188118,71055
154943,49726
73963,59488
378844,27657
77165,40926
369842,13121
328384,27804
229380,61036
397608,63741
379220,7935
368826,21226
254462,72027
54881,53371
221038,64148
276923,16142
280112,4754
54796,25547
237045,2625
359686,37777
7219,25590
312023,61036
274801,14317
108333,51987
244374,27205
329767,27611
21763,40898
215238,51035
262049,8877
272661,7838
231441,707
200975,61252
354739,47017
70206,383
67865,61332
75000,17507
318868,29210
387470,17679
136905,8088
221053,71876
61555,18042
7145,51391
89586,18367
374150,2399
183907,68001
163191,28956
245853,8302
160043,40926
65943,65767
332262,54608
147649,63163
113551,72050
92932,22598
135306,2286
33641,45079
177269,70541
70453,64772
169044,15884
317090,51531
275301,62387
99328,2625
198150,64575
261250,61245
293114,47902
398218,66767
179919,31108
397537,74762
339453,62949
105240,40343
12551,70588
287961,28372
192557,76090
180319,25720
280419,18940
170769,45963
54818,16264
313515,29036
338375,45646
376579,27223
347890,52262
360070,31705
8615,60549
160050,4564
275956,67083
267519,51
31077,54467
68658,27283
45400,73715
215397,23721
349674,65311
6657,11174
179271,71872
154856,60381
384638,48838
77655,42578
226581,7628
371851,30942
102692,40216
396090,45079
347774,9181
292001,7901
65254,25176
173422,60493
256819,1084
326687,50628
73973,7801
158310,75714
36025,59736
363619,19134
180275,27576
4988,70718
161983,41175
37095,70088
118037,47803
274894,17323
111989,35594
350400,52544
212800,71876
358894,45223
287997,54638
193359,40216
184032,6843
382932,7458
393842,37699
365066,31891
227303,27240
35315,16264
373561,12866
277059,18940
255480,36517
119012,28578
212127,66616
124972,58429
325824,40926
262330,41648
43000,65774
288419,9795
344232,27253
278146,30422
38456,62281
39939,67520
328236,65497
41388,15275
308770,68001
195079,10699
138622,63859
334653,32711
393495,28114
191843,64772
397518,20629
298017,65288
313014,5957
336778,44304
231982,61221
202823,15167
7894,27120
90198,59234
258706,17550
179762,24863
88022,55221
43053,47678
13097,48311
41953,70523
229700,28896
291966,25590
346865,48826
265480,67945
319372,60434
43960,30066
352986,45064
217586,16944
345127,36059
41942,48186
317196,27236
53034,7099
174803,54511
186850,60126
345956,49197
194683,49005
324322,43558
268424,26855
86956,38708
117351,58928
295201,20221
100814,59827
30027,7507
57795,53271
146590,59048
369255,74395
256039,14599
221611,42507
278765,39654
90200,18367
143535,11627
298732,68336
69780,51428
395059,63483
81916,45446
362566,23632
126413,5346
257964,49964
369484,64136
239619,64691
45990,66255
61892,47294
73543,61221
242850,21987
280043,54037
304216,74853
280286,60565
258263,48376
249549,61335
35990,13779
267406,54037
183645,578
123657,72722
188759,25489
252912,28355
303792,4420
310955,42578
140086,1226
190569,71992
259254,29772
158184,37358
377420,55572
273766,58083
346002,15788
154682,54037
296097,51531
155039,2625
65681,51768
199738,12718
388207,23632
2780,64136
179316,43839
103799,32711
80917,18590
195993,20384
190237,40320
186116,71722
76487,13121
66179,72430
282873,2221
381414,46017
97451,6893
203558,35594
190380,26549
140898,18073
328282,4420
333909,68659
90333,14871
118617,24191
122800,46203
260680,53790
350507,57553
145794,51213
191220,38402
337379,66616
298922,71876
108088,71297
87337,67924
391159,13694
266471,9180
37002,2625
116611,64136
266278,10354
75654,10116
79382,31961
208162,75567
163526,11145
129010,65508
142631,64136
270137,59310
347905,63112
395420,20219
397837,57861
221802,12869
332732,44048
170376,57158
101666,31697
158891,12814
83007,61477
215273,8419
208182,2871
205135,15799
232957,2625
305943,64772
84187,53069
117752,3216
139288,57607
92970,53133
15815,75127
358330,70718
95110,52391
391721,48257
123216,2363
55227,32397
179546,43222
108578,64136
267015,69299
272297,40106
134516,32375
105350,40534
65918,76026
331956,24766
79868,70523
173137,5750
73839,62169
273973,3148
70063,23632
267655,19575
317573,25590
303219,4289
212867,74666
25742,75459
125296,49347
367337,2625
50329,51035
269285,17313
156633,40216
136012,25720
19026,9233
213250,58914
222337,74084
377927,10602
343606,23632
88072,74770
8641,67222
384806,21391
360270,53077
350856,41580
323857,55802
142323,22580
235607,72568
346013,61199
324669,62406
314628,70606
356291,12572
22252,61470
64990,16323
364800,28437
340301,64114
4347,53133
364331,20266
307585,74385
149208,44883
34707,19933
175414,1226
84387,64745
175153,51437
498,5957
325643,75466
146021,25590
396036,58458
248218,46781
201609,48186
92983,54392
371757,63686
94844,70799
83404,68221
174556,40416
347606,71143
398959,35366
236281,21166
367352,2625
182878,1013
141648,63767
97919,63741
136503,74021
186231,56950
280617,40339
295858,67763
139255,68336
53540,38433
373511,25244
166270,46031
384255,24708
282774,11552
346718,12718
188365,64136
303572,58767
202308,48045
256709,41390
21456,8421
80977,51213
398570,18399
354713,39101
344692,245
293868,39913
149449,63789
20150,40926
232572,58738
197855,65823
324351,37131
272509,56215
35129,71221
120958,10005
66621,59564
218467,8446
385736,1061
83951,71439
214067,73034
313656,69281
150488,40926
29556,67315
35582,75127
138565,52682
182723,26688
366463,53133
360149,6762
9362,64573
146029,70949
152642,42212
8768,67105
334388,10791
239453,35390
68343,70338
119738,68582
32337,37569
247023,13013
229290,34844
99924,27835
57019,10496
25049,49920
33544,55416
172839,66194
93320,24789
143890,75099
42620,47264
302568,56657
328360,21152
315550,71992
355760,53446
360048,38402
138337,52917
305888,52262
347546,74207
180618,2625
346875,40343
19106,2031
209304,16808
279593,27154
311812,5742
382518,42614
200054,55359
179958,7539
130890,40552
326667,63374
20096,41571
317278,680
332617,64889
365493,43571
150444,32711
14395,71876
129934,64136
360936,9295
78041,9895
298521,64136
2942,3443
67655,19708
318329,26757
55172,5957
214237,27537
133798,35594
257036,3771
82833,64275
119967,4563
126685,70949
341305,7648
257015,22470
18782,44301
71401,49547
330779,25720
307258,73421
364724,7762
167751,710
22789,71456
85988,58110
255009,16142
257998,38683
375103,31532
152789,27804
211975,34934
197175,71476
60397,23259
379558,10463
249731,12049
132681,50628
181707,2625
267001,18940
42355,16099
307360,54382
345999,60916
170604,6850
77794,62344
354175,56320
340208,68620
243757,16792
288313,35251
68583,2221
63312,70987
1110,45423
243853,13518
340598,10452
279791,16806
276178,38676
194342,61245
239048,60434
286158,68745
201513,70770
40167,3216
326541,39523
216859,45844
80291,12131
245678,1327
348429,27794
198119,64136
328907,68265
62118,36879
132872,38745
126916,12866
257100,73484
221423,21160
292563,48453
245612,33752
88131,8518
164071,1226
254960,2625
307805,32397
20395,49325
238300,8055
158405,17095
384635,51531
80064,27292
68655,62194
242478,62827
302287,39230
10534,51698
390548,21372
331488,64136
148730,40216
363794,38455
208705,7143
41793,37716
53974,32711
85177,62859
284571,13462
204915,73639
149393,36699
84605,3980
246452,63973
263114,55572
159109,57586
393280,49588
325176,67321
87436,24395
300560,51765
51952,37784
27830,5291
197766,57295
40973,62194
18686,68400
158278,60434
273045,37893
160902,32764
43110,18367
91593,55359
158462,446
3791,72516
165131,71865
42272,64136
87081,68001
227143,30311
191898,49564
207309,51198
358214,40926
374885,25590
340610,22943
133303,46023
15573,9396
316426,15163
361548,17507
190044,9250
138000,45646
4374,26499
381309,55489
216106,2838
244446,23301
231331,2340
223695,48188
100407,8944
245437,29029
207060,29866
49612,75547
4902,71876
131833,47156
33746,75611
171050,27489
345843,45553
232713,49748
94957,27303
61258,25590
105937,6425
360804,63837
126716,14317
291084,4133
349292,21825
64664,29210
19978,6432
384044,39840
267560,42942
371239,63601
226704,51736
223649,18940
257888,64136
202400,57656
357345,56946
386966,54963
252688,28641
163042,37131
93484,15860
217909,68001
135892,7762
257321,20841
5335,59785
275978,25007
142501,20171
285217,51450
114912,13093
260177,41170
25941,27671
34295,15298
71400,72404
189448,31705
161682,2221
84209,38417
265364,10565
62639,40281
305164,44343
4598,17349
112908,66288
339471,73034
10501,51531
96449,48186
346941,20645
156277,72598
85518,10676
177105,30983
23952,65508
349500,32711
87118,56723
16856,35000
35933,38402
330420,25577
65861,65807
275785,2435
333969,1396
185448,6425
132057,54931
40612,70671
70936,29153
304817,45646
138984,40926
241241,29862
72531,36532
46714,58767
354817,15118
76948,40916
252317,42652
241463,29772
77733,65232
171042,20495
176301,66866
363394,2031
269177,75272
88861,15115
313964,66616
254184,70591
376581,62859
311112,23632
127749,35650
316142,49748
32839,58028
27593,73358
395778,71992
63114,25590
370616,69879
277509,31863
222544,4564
383942,74217
40224,8141
216784,74079
385206,3484
43900,38452
96083,12481
164904,2625
235776,50628
257639,5957
251301,70979
392297,44444
355679,2625
81037,74762
399333,47413
216707,161
168156,46282
264638,6349
385145,9804
290027,39958
12936,66288
98175,29210
201837,28763
123912,57697
70767,68673
268400,45811
639,13497
74766,66931
212161,11252
20311,66524
392227,64575
26395,65155
30610,33390
293776,21261
218186,62745
344547,49330
224889,66397
225711,63167
366111,43839
146991,26422
340867,25163
262837,2128
67762,15318
311487,46101
119316,12308
384850,46975
78459,2394
141542,38981
34158,32711
46344,53516
351048,54963
334321,66800
358919,71876
369982,64136
351089,10167
99008,5957
198410,75127
230992,19226
127937,32368
126455,64136
381790,70510
114160,47928
116013,56220
120761,42158
9813,35116
244771,71876
354596,43950
74557,17154
52908,69740
26262,37810
42974,12484
372674,54832
43605,22580
111467,69879
253281,4264
271212,49958
290169,2801
157626,55552
353318,69466
218830,63741
365971,13293
267541,67321
325762,30011
302889,7733
352295,61332
341835,36317
120321,43709
67746,61649
343986,36538
341411,60475
82002,40343
65322,19310
138455,70768
55515,40343
364954,25007
27433,64275
373037,71992
247716,18073
117169,64136
149599,67803
286100,21920
202398,20870
45673,48221
142356,53628
129917,70295
57339,74784
320405,5913
114197,23970
5855,25590
299381,17154
148932,63111
234930,4996
248256,29210
357183,3474
285843,4255
107885,21990
73049,64136
50525,1552
37209,51765
169680,23656
98247,31961
268420,52304
157267,58458
72454,7334
251273,58767
230410,3177
355861,50995
285074,32812
132572,53133
14204,38402
344678,1903
13208,43225
145737,50471
335160,28114
189446,37087
343893,54562
312800,51531
49410,47928
26905,40343
361860,33430
157471,8419
332095,11189
12395,59363
361172,5340
318323,51765
168836,9090
47460,28181
32171,64718
262646,28609
225158,48186
226279,41723
8046,22921
3211,4579
286939,66288
224114,33322
147164,71566
272937,74507
318398,446
260494,60903
38236,16712
83519,68408
68232,59346
304527,48942
89791,39737
150070,52568
101973,57098
308637,35390
345864,56554
137883,1415
76597,68001
71013,50460
397964,23381
208319,20384
10436,75185
69172,59858
225249,53606
338845,71992
144696,69359
243629,3083
361162,24708
290508,17154
346517,3740
79439,52877
147701,28178
121040,32444
293393,57781
188567,74021
157444,3178
26354,49732
290040,23632
302124,58554
227969,37395
256010,25590
54903,4846
322182,72081
206036,32461
113531,59564
91149,51615
370291,19805
142416,42406
168657,63163
42333,6893
135594,38402
128520,71992
284288,56320
227463,5709
51591,16142
279846,52877
395557,40343
327110,61036
371562,66604
241488,7762
23555,57896
187839,45435
375775,5681
209946,71693
19066,18073
254290,28011
3019,31119
321922,19325
367512,45267
350264,45064
355604,53967
56991,67321
384269,13462
102755,60549
38240,2625
195563,45646
383491,61335
119844,29950
312165,48927
368459,42652
306538,64861
259757,72475
219281,70990
240951,48525
313800,40416
31357,37168
38547,70054
223831,46946
186230,2625
92729,39195
252534,67920
264491,10320
232675,63467
344258,42578
248255,5957
378462,57071
307808,38013
346327,28011
290028,45646
83461,18636
59744,49390
87171,54685
295928,5319
42602,25590
86727,71982
152966,14516
260615,68271
253515,9450
305648,3040
83182,10420
365429,40926
251300,710
310343,18655
358309,33102
138611,75489
151596,67321
63286,39762
177473,67355
116173,37395
330360,2772
291211,52304
391501,8500
90159,21692
218970,49588
18052,14560
291646,1386
256157,74762
68544,74835
288771,29772
342063,55360
214782,34348
145049,25590
248474,20134
235645,75185
243938,22475
349583,33390
204036,5918
321560,73058
282754,21206
162792,47500
18869,58028
121622,3222
64162,75909
253841,4547
339344,72913
252751,61040
49168,9310
192650,35888
197647,10295
97220,6425
138753,67355
174145,7906
223113,51035
321757,12270
5519,23981
349984,71055
353084,54990
263945,55097
91419,1627
198306,25568
304109,367
89722,44883
339082,2221
88430,30836
273356,71437
398656,27253
313513,40926
238034,51554
85098,44724
38390,37087
306546,35808
330482,42200
46271,37020
63138,13888
250652,59564
222282,68511
191247,57643
176110,64136
33330,30836
325548,21391
15569,47500
126507,70718
157356,7868
81948,74666
287032,55376
223789,3380
60685,25590
207119,51831
273141,60820
10340,8141
8731,2801
334338,44343
218028,6902
26085,2625
174345,64136
189711,47439
122370,58914
105067,53076
302327,19785
331720,32566
124619,23632
247032,71876
196209,29772
253397,30775
74049,40216
140894,34606
206076,21825
388377,66288
263567,74549
213438,71292
74202,27253
49873,48942
258419,9811
398825,75479
162811,22255
172010,13774
113582,41709
65722,37458
102450,1051
183111,19085
156129,23632
280938,55359
370755,35594
138820,35674
378024,56697
158283,45098
137146,51
69752,36117
371828,31080
373808,56320
237959,37168
146181,40416
42224,25590
326632,7341
172406,32433
374481,60299
369442,64359
142355,68738
161462,13007
30524,9060
370503,52468
204941,71876
368757,3
128023,71716
165271,62323
287437,37131
356082,65477
255869,1386
309601,9061
236610,7537
291841,28758
221265,71221
300289,23253
257777,26388
218867,7533
195858,29476
57785,7762
164196,54777
76609,61221
125358,42527
159992,26706
243453,64136
368713,38241
182694,51765
5799,20049
134620,48418
276545,44883
178670,16872
232898,27473
394812,24388
327016,51213
391080,13779
253266,37787
9016,76103
17577,53641
11731,64136
181209,655
100224,27253
6665,73089
382326,50437
45367,19618
358982,60836
263166,35938
322786,76042
326094,39003
340833,45181
289902,45316
349310,11225
304677,32711
176159,72568
46493,29772
195515,10320
361223,65430
323387,64136
93607,56946
158031,25088
68123,14475
140024,51765
327941,13364
67903,56215
231941,72418
277069,47140
340519,45972
138444,28923
209330,15163
64246,68738
231539,18940
332690,30431
12354,9554
288154,44041
356601,56495
275567,46203
235827,73605
104961,56379
326513,40926
46342,478
78885,70931
60714,30836
125177,40343
325701,64275
144241,8612
83096,24675
48315,61496
59397,66800
61809,42688
156563,56455
203407,64912
183253,13601
165023,58068
375791,35594
391282,49005
225052,5849
23529,46362
18530,36365
54102,34978
365952,54467
192210,58364
212034,1730
343574,45012
319512,18073
58881,2498
329982,61335
274820,70718
103665,44929
330425,65767
324223,65266
157249,40174
197337,55715
204730,48490
19547,51768
261141,40926
95477,38708
240144,63973
365804,20645
243278,71876
393862,27825
287870,270
49775,41440
163511,40926
224606,65647
323447,30139
81536,46602
76989,12401
175917,62470
375945,49624
157397,21059
227044,18399
167254,1330
115001,51698
26844,47348
91975,39757
250291,46023
20926,10587
26606,18073
382521,51531
9581,37993
97402,58819
33598,42158
384608,49583
264666,60042
128857,68001
340310,22660
184160,62661
179466,54214
383743,62859
143950,37010
26862,5750
311784,59854
18142,1651
341239,43994
243249,62859
125242,11040
247160,20841
163107,7533
74942,68024
395190,6850
58904,58554
193489,71093
55723,25720
20319,23981
55926,71297
369720,34057
391974,48115
208593,40343
241169,12931
355859,6431
114203,16741
95223,75916
134799,22842
194824,41803
159225,64136
353420,46171
250440,60549
179902,51304
308212,44343
15674,23632
147375,2625
231161,41571
398542,46548
353095,21824
181458,41175
107349,10925
24318,45235
264707,56605
281997,1651
137431,59048
385183,30431
153247,21418
384794,68417
347953,17363
200390,30505
225729,2487
167630,21320
181625,20515
18808,26435
351854,63741
266754,72204
35135,10320
353353,59827
268902,4253
197366,75272
332657,70949
54097,12593
117300,72475
381249,72686
307846,17561
251458,25405
147890,53641
28566,40281
48829,28724
235914,1138
378950,1704
32747,34074
358282,53168
328436,76090
179737,75294
50123,18306
29340,75077
84603,21152
214439,49398
373706,71876
77665,30106
146630,4420
360620,62344
289613,47662
284976,45522
281397,31705
152729,2424
244824,35243
75290,61040
383341,10320
244329,54530
220578,13259
91051,52100
284533,58383
340449,44839
293466,29402
275670,13007
321437,64275
97745,10607
114822,61199
229536,67723
349437,2625
137444,17763
74711,21656
205028,32711
253209,60451
87664,27937
148599,32444
28211,45556
290037,64136
111299,40343
56585,69645
67653,22580
101865,64847
226881,40999
235982,54037
227264,75611
54911,4147
162330,9814
83915,37168
40830,23103
302938,58767
348649,60203
68938,67222
287254,41873
222658,64136
194609,29416
23174,15710
62429,68401
382439,62763
224445,9233
128646,32711
125777,26745
125225,59854
246055,44278
121465,10349
303272,44343
356869,10139
353335,21541
50957,43571
366384,143
124031,50400
196443,56048
360884,72127
353953,65557
382563,60597
107437,1976
7990,67222
360440,1704
249193,20049
367719,54329
272900,27611
385167,4571
13935,23435
220353,36364
115276,44248
189184,7762
36605,25590
144716,67411
138143,66132
379850,37168
191498,44656
124288,21391
116293,69303
86731,8036
223971,64136
355818,44343
108505,55359
378160,36369
299600,26096
235038,34634
260149,64136
101841,51575
99791,29772
353665,76068
85996,25590
257869,62859
93672,61040
30912,11858
64657,61036
357444,57295
250004,15632
316936,36402
292838,61133
106372,75127
239683,62406
252618,31432
397708,38643
309852,14516
229635,30836
373076,29159
310267,27835
176729,27835
113661,4944
156634,63568
187333,68603
62387,29210
390713,40281
23812,71323
149883,64136
354731,7075
347485,25590
267454,45316
173056,55572
309397,43375
26126,10320
166787,14062
226326,71872
136520,35390
221189,2147
108631,74564
2426,33804
212039,34634
102894,9795
229453,59564
268031,62841
286516,56495
74059,12547
110874,72127
307426,4420
354273,40926
107506,46803
135154,60966
293230,65139
306298,38402
178789,48644
17913,30139
295004,55250
73069,51054
322483,52262
333319,16099
242255,14245
289476,37131
376871,33469
345987,47370
102131,20841
102973,39913
198405,41494
13022,47587
113235,41944
297541,19929
289671,60549
132971,32866
40296,29882
65337,71394
304358,25599
298371,72472
90323,44883
291946,56215
398031,51568
11837,10587
53152,61502
188395,37700
93801,70918
161121,74549
61615,34791
237693,70718
38846,32705
387408,59048
44782,70949
288054,25720
369855,13185
350372,73904
55514,11334
377490,4643
105786,17523
240065,38890
127091,57996
182778,68926
123046,15163
10290,11854
227874,8419
36132,54295
200817,58429
54619,64136
50225,63859
262757,32711
387123,72489
59726,4147
274834,41286
183297,5255
295133,75785
110322,27836
301917,59564
321366,31705
251976,69740
298024,47757
281354,33786
83482,43468
284376,8419
240668,42002
163153,33457
274862,74005
378368,50197
374621,43839
322635,45064
20580,76053
384721,60031
263737,64136
234695,75127
62809,28178
52868,18636
390370,26075
373925,26494
220777,60565
90763,72099
19492,5963
155358,63741
122185,29862
154532,60549
131980,60475
353783,74474
188945,32711
55888,71865
337980,44507
279478,6893
222109,53133
129793,7533
264904,71297
383753,34282
17107,51450
202974,27832
279998,7075
46132,14529
204582,42927
17891,29996
230379,44340
327838,55353
306911,16240
374192,6875
204020,446
348558,70717
142138,65508
53397,28670
267433,12791
166167,27253
249556,29824
80519,8091
75509,37443
97646,73733
344345,62783
334949,62015
59244,2625
24104,42805
280689,17973
154208,67984
87530,46023
386259,30431
358056,7090
229219,64136
355683,73605
111319,2625
173116,46473
12516,32397
220481,12866
242011,52668
292881,217
207427,63111
306196,64136
92048,54336
343059,69400
200510,63209
396647,25590
369833,30646
50295,5740
101158,42805
89676,27836
299005,68001
111122,48186
271777,27240
292213,61335
1307,19340
273269,33752
324030,3238
288880,45314
12860,64136
212310,45276
312865,54037
253252,16099
215371,65508
285123,21674
262124,1032
152951,12391
42687,30564
145723,200
46198,71876
137477,52956
243130,75127
320520,28032
343772,60280
5079,61245
226426,28724
285021,3
6355,45079
235170,49881
204441,45079
298350,27835
140229,59380
211588,71876
250207,46023
398301,5963
107464,31080
228865,47424
54517,29772
203984,32711
309555,36532
363914,51531
350020,67321
182982,47865
170287,44717
351314,16141
322724,63568
349059,1903
348385,21657
39903,66866
141042,4631
61141,2233
160554,24906
343024,70825
254435,31253
226179,26075
199543,19143
273064,643
19398,75127
165099,11378
238776,18940
196804,54777
160742,71030
346981,64925
27709,1771
367805,10116
288196,58554
318246,45435
378244,8676
155429,30942
109324,27205
355527,74549
187527,42656
68268,48793
393839,13969
153039,35440
338756,24863
145671,37554
31725,33199
42033,9112
252409,75028
115265,20645
49458,4846
178934,17591
221906,17718
366908,53311
94788,56541
209115,23632
38129,28083
351574,13516
116459,64147
141031,23632
73823,70718
50144,51215
356602,37777
335609,31080
342164,59564
226399,68076
110410,52262
341942,43485
177237,73251
265387,29000
389817,27577
290849,55329
291567,7762
258214,27937
287793,51945
356049,67464
210170,21906
335633,47894
363110,30422
61685,53698
357712,18050
147693,50258
385753,8719
119694,94
59549,72475
175991,41899
346207,37998
186560,25354
310523,7334
361198,20049
371312,61569
162936,40104
77788,53938
101162,60565
386703,73214
24578,71055
27807,60434
306644,63741
343950,25843
199055,64136
136864,329
33318,7292
242713,13497
311994,37668
160445,39523
180094,467
364222,40070
296976,4344
316918,70654
265538,24708
13901,1878
24421,67734
188508,2625
286951,27283
36833,36432
308147,38176
326641,35390
290326,27121
261661,53952
183411,12589
92408,50111
68129,75746
202621,36501
105378,75514
389112,26075
210954,22504
395555,33793
227650,49178
316266,64736
296795,21912
265687,67062
61485,21407
382798,49488
357200,18940
128107,27822
340933,56162
381343,42652
381848,8704
328639,9169
391402,24906
99517,74320
204803,51575
246780,58619
348399,61332
191397,71125
163381,59564
351166,2625
363683,2625
252992,14145
374688,59827
348353,23632
90859,9936
47805,38547
162007,48968
150036,70718
39214,23659
128312,3430
313209,23551
304873,61040
187603,64136
351440,1683
275463,40343
177858,56930
81520,32711
143365,14529
277214,27121
330836,51531
194502,40216
360925,47744
67182,72939
39785,63510
95867,25590
203067,25720
94912,31753
29458,25590
143845,65232
219084,26886
100448,5340
125317,61421
199814,14475
42954,31091
203231,32868
314745,14788
340660,45079
75745,42084
13532,51575
387473,38716
230041,20162
137944,31961
267797,15655
105964,7431
236052,7762
120691,38980
51647,30002
94471,50722
326114,31824
275452,46936
178431,20333
47556,3457
320045,59736
36367,48805
317763,10587
104466,53446
81371,7686
258936,59564
314516,30953
93459,2625
308837,31850
48395,19443
264735,37036
214514,25590
182872,44060
361337,30825
55635,2625
371229,60562
88811,66466
3195,14062
351081,64136
268788,18927
103583,27657
36784,74762
28758,8826
53904,55359
167635,11644
2824,66452
281329,45965
6982,24395
122929,10967
353364,56694
46791,10270
256056,14687
4466,58458
251327,35620
394536,49748
163848,446
339514,7805
170573,28288
232209,48849
237675,74815
386435,59984
312428,17763
31755,61496
355069,51978
356047,18864
244337,22897
126097,18940
41039,51247
309729,53160
206730,16142
135124,18953
425,4579
191802,4289
298778,25772
130375,12401
73427,24483
363608,16706
252473,2625
192001,31386
330519,37036
68955,29402
360353,21653
175413,22598
323169,70270
206464,18425
143894,28288
179943,58383
180360,66013
60851,7705
291917,8179
395105,72127
375200,26228
140573,31692
380787,40216
211943,46465
106850,60434
232639,45079
242201,43528
101935,27835
295029,51178
81160,2625
216570,19757
332811,51024
246715,24789
134820,37893
69548,74959
30827,63014
49259,61525
144940,30139
246688,56427
121565,66408
119227,26295
237655,14553
321813,63741
