drug,cluster_id
601384,572251
691733,723212
744608,332310
242462,733997
292085,663612
795119,563460
461793,716072
214645,651859
425860,206448
692240,270337
777231,104254
202963,2544
184980,290921
388528,399363
234109,405198
269415,210729
561762,574861
477302,587405
501250,260794
75406,557516
694076,72500
46587,151506
524073,335105
480636,751751
642976,170502
337560,419681
639421,712300
281553,486535
474617,151311
20367,493009
441580,554307
421021,202079
277346,304374
364815,317407
522221,468980
787106,544240
478140,393863
137295,406952
632381,641565
537105,62830
209950,429009
231200,93766
823298,767123
335119,728197
750381,132109
123170,521140
89605,35998
49458,635872
318367,162408
670458,383821
298559,390480
362723,512796
527063,166273
626484,273372
89664,411992
194318,711702
473164,716689
371468,27088
247483,278703
768634,418921
12358,422579
804134,182476
769757,122680
262170,155088
255115,20443
393906,294465
475805,291987
495661,66656
345711,436126
641306,223404
588940,242119
296661,743425
457795,370755
343288,481079
22546,354915
717264,552846
493715,508929
673413,696081
338092,319
119787,117075
24686,348982
549863,90788
441531,709378
522473,521072
726233,285719
315620,246641
617261,377234
103318,213361
408770,588790
830026,121174
474581,120398
653255,169585
81181,585698
45536,5248
510909,547834
200758,516394
776928,417422
656648,20674
772756,432778
197124,359773
761122,148511
271776,695804
315862,473021
341292,135278
785567,754371
329544,625639
466640,81432
440020,469108
554075,405427
618884,627621
795971,364294
131317,259174
708401,348098
289677,272885
540735,371845
537946,124732
561495,169819
752490,210171
66666,546657
751350,406505
194967,275570
290262,547882
100907,284151
615458,197684
566133,649394
620079,665444
813191,331676
592830,376011
104090,241447
771046,278953
587820,263498
452899,495772
633872,235701
508113,175366
274280,125558
9440,561071
144675,347100
821761,591313
702414,739360
458981,302095
309868,726402
106562,349200
578648,623084
210058,8891
27843,661455
73962,60467
823206,730257
360416,740824
328087,443674
416734,521975
104641,300270
827554,197440
302038,523120
541466,603822
322652,446562
133401,278546
559654,486371
43718,377150
501560,649821
53990,419300
173897,270217
744423,643121
736815,462656
489570,422719
809095,724006
829025,97849
591883,621294
785351,177544
446802,318569
58617,668730
627185,74350
593312,456273
420718,85320
695463,270720
609611,495714
100933,194391
31330,509962
420235,392491
464619,483247
512375,575352
594879,573942
62477,655036
571038,748820
591692,688681
510295,338359
644103,118609
488783,457650
824223,186790
101103,699993
783822,605024
251167,231891
378856,718554
242218,63061
667257,240701
194128,359185
557005,158489
271743,102232
64360,576138
802588,270525
145557,690715
249715,2673
52847,656650
780567,266761
707724,375193
780200,673109
382464,111713
199400,251314
744227,653873
554696,574783
379402,178213
793748,317913
651709,347821
288173,559475
436148,162125
565152,706895
432405,381012
244728,58756
694563,672850
263004,448657
485531,335307
85625,689678
580202,336453
466533,115640
818747,344713
26396,619738
508329,458385
228611,376780
405102,154089
249940,83645
88678,193761
781756,140908
199666,738123
623066,608769
661938,584424
146111,354387
17951,752022
495325,271258
708992,491842
361800,351693
729025,661095
47404,468316
122065,165121
691893,455704
164306,645295
388252,67434
776082,489577
348651,675191
159723,292612
439788,23217
698222,212609
73638,616363
160699,439544
661612,524453
140398,375060
613148,18482
414730,346300
707322,334488
129275,325682
131870,262405
580599,542151
408338,113738
81091,358071
482796,499488
71661,620158
439834,698755
301754,199875
802993,563956
616664,5188
310334,617829
277038,613934
24655,16840
139970,51744
621471,368741
651244,360160
233525,353081
716251,287341
816795,108901
729946,15033
9206,257625
285738,629151
353543,239836
535178,724637
648680,155580
674485,342518
678236,345975
725202,755528
189818,638625
313606,613823
688235,35961
488489,691442
804499,468757
71106,35866
462426,492552
762897,691832
614890,658815
47599,612099
327634,282469
214341,221045
101824,543192
826382,446034
289689,533570
185931,303455
157493,173215
312602,699281
748400,211035
582329,14653
620821,164781
126566,376212
35104,704126
368806,679518
259439,328343
602690,81822
401442,505449
345343,405855
19134,724650
406572,150927
220704,278601
362879,94294
213760,389020
216444,200779
164289,612026
462629,72951
218732,583613
335028,377517
92836,470165
416728,658964
329445,90550
773090,717349
728859,96019
706005,533704
413798,114893
588488,124094
664997,280873
684351,83228
274571,223362
411175,445450
514647,174904
301838,400929
347027,413189
414432,727104
609753,730034
338588,13631
84825,709177
472931,692741
440435,651023
53435,223505
217728,633916
196902,300515
691304,762567
56159,161859
671825,737825
801003,643260
219447,663435
729736,639444
454566,385333
503964,145848
746236,717043
307319,145115
512777,166043
682689,110123
561813,236007
653472,725251
88140,678844
276732,561029
802990,545718
512494,739044
283277,605754
190909,637769
183823,361340
116974,36057
103268,289388
290831,599127
330271,176877
550715,34846
45086,589105
679952,422997
638667,672643
800686,260441
591687,300864
395791,165699
440473,750223
198809,377481
644083,492565
763976,671476
92626,729106
188445,583246
405681,167557
301935,713894
528704,561076
114792,471144
687516,161811
684906,538850
171248,462442
320047,640675
446901,172283
300863,133767
406692,98786
501027,746300
805575,224621
451741,715711
606329,473540
425937,187211
40001,111019
160586,210264
28224,441108
23417,269844
302258,217920
29578,426120
577615,241328
241003,192990
71139,707171
199432,557789
661231,372505
709364,361656
348034,649174
248109,94778
770522,323563
741249,439063
186618,562896
576431,138909
787468,662416
260283,755741
428933,712244
190693,367840
671291,422659
292581,304877
383584,299575
26924,95585
365905,209382
352900,445233
62347,565054
769226,9291
69996,127525
351756,372080
642012,364145
194508,33626
21948,256141
235580,301719
181845,190603
274380,209341
718155,385974
137897,334865
36490,573984
394369,52615
178322,313590
319366,141290
42564,502770
392256,77049
529318,83881
760543,217827
480635,534279
303273,385858
710997,129246
53392,401065
79999,496875
685921,144339
597956,394948
606503,448376
499041,620434
66704,357747
123667,202802
260278,278947
717803,414377
359030,368691
659826,50161
707856,744294
584399,49649
554254,117404
577923,326352
24599,204166
357922,605727
151816,399883
281008,546059
743689,141866
18719,211584
714150,35356
827543,254607
653963,367520
112075,425632
556,617064
212008,663035
206963,627715
168818,536815
558476,545165
112378,579252
809509,244904
752858,181540
349302,97599
253002,137035
327479,625390
425942,698715
233580,503989
70956,659583
443312,167240
752040,702857
389360,414601
541255,586889
467670,176973
671636,669112
676234,74090
719362,200656
410340,206760
631524,152750
280877,400245
356737,330029
245064,720317
781212,553311
21136,4486
679146,284876
748251,106462
351202,675347
769186,404611
749037,643176
510910,692680
257761,297948
246187,7057
225156,643925
310127,493418
156257,675169
544376,303770
442025,23566
460995,114818
622343,455386
312388,482201
739200,210118
606653,353540
345861,50104
525345,230222
36982,716039
658855,611656
811347,241748
183726,604951
361869,9341
317578,687108
70577,455701
606428,34814
782751,93810
4650,307044
26303,582719
605577,127137
309226,462158
523760,614362
348565,511706
114026,621410
418314,143468
113526,26786
176544,191174
365149,573344
816473,6550
598884,427699
592396,467945
532907,13059
691119,638909
109735,401755
526986,440221
544323,440865
197814,54970
376000,704340
66739,469014
237079,239941
489868,539612
346666,401683
662155,710049
608996,706968
746055,153592
400554,341971
602695,525193
644050,100453
145946,698460
216222,208946
347770,194388
302933,189427
453725,742966
169774,641813
690855,389409
786280,571446
553925,360318
463252,10998
630015,288309
476631,56048
152645,391117
166955,509708
350897,5999
773792,443290
51470,638076
123980,268344
727475,384384
92199,132487
167291,572301
821466,396778
260042,627214
628594,594882
175273,153233
593381,21246
344708,604004
749049,725190
287500,448305
364259,23681
147575,730413
40875,721568
575808,140387
140853,665885
545015,468876
321899,574757
629301,587125
270587,429568
232286,451025
466693,307434
488803,179690
624415,762029
376686,210450
218116,527611
89821,39053
732272,50819
538658,492273
355410,109839
439061,329924
770303,52507
602313,429222
265706,581813
290305,180751
448290,733821
714261,75944
425272,414763
15301,670682
249735,360750
701355,54373
188104,240890
216077,753402
579645,249356
252894,474317
314532,56864
304999,299517
79709,516248
217662,375609
204355,277931
830735,10335
733285,697318
257660,438400
756347,693311
467055,567817
447446,628598
427158,277776
20481,547947
645449,56989
269713,600319
394689,315392
678555,301048
747152,180671
21125,561445
284492,640010
224577,425216
613684,156271
437506,140976
179289,436485
752035,728413
683802,250926
128478,27436
158750,593122
73377,478304
571036,609670
770302,740804
615091,508742
545135,408699
705356,662282
452979,458048
356429,676079
770380,608255
41281,305626
292453,440853
236676,381647
118610,742303
601625,392847
558856,228473
612858,309421
389857,256406
104702,82827
48512,35662
819564,208139
217900,404429
184480,62684
620649,404576
507224,701932
795193,104024
137584,706446
181024,346979
338234,633609
464351,204532
796791,39684
241376,195436
748765,302436
339537,516619
214179,107683
334609,308444
649580,308007
416168,716140
275179,729655
67951,46456
19532,558631
733915,132372
798319,373176
192746,653976
495827,496961
748855,509477
672114,263971
614449,565743
746900,330328
747258,360023
742379,279259
793706,195158
744639,151981
696635,533902
734897,492148
462084,551496
554265,599333
809104,625834
376699,128522
21356,27238
809102,472749
655304,694809
532076,487442
590234,76181
336670,127035
526087,304417
258666,73022
255523,337475
95861,571296
568845,614524
446953,13600
381720,443559
489733,301727
492150,375930
70856,279434
218063,522812
755489,608873
792242,748692
676755,12877
475776,522070
767738,218895
702846,590665
818946,71524
416676,376827
427171,727925
532091,102873
38845,590514
456085,521067
777263,567678
543728,52872
296265,518361
712781,136621
628188,59265
3592,356291
705460,350010
145629,479017
499059,507311
6633,281807
162334,584438
816616,330457
92185,439719
552975,604566
278862,177640
478689,323028
67425,329969
608307,239651
499015,664454
537985,418636
806175,131831
394429,306762
75540,554717
731324,401771
610710,533022
710255,214451
791101,374063
108190,489932
661140,583742
676361,54547
348825,759156
338175,561683
328555,375323
712782,452343
758429,472166
573379,767488
719398,161282
501178,203250
97550,431188
699936,755470
417321,347233
153656,579006
732471,719346
305818,19697
476670,380975
200603,333437
592550,369235
381493,190473
198167,68718
204190,564570
264385,177079
385826,588347
559585,651959
268700,487148
212972,636569
452031,331839
44534,232040
534807,196408
765930,588024
502331,658541
66477,46939
703243,750014
46808,575718
665944,355827
442434,299747
633970,691014
398708,759786
607986,119409
268722,116847
298804,297577
642772,195124
250923,447617
413514,154828
390778,536898
174708,311028
645378,208900
732322,316307
168267,757232
685319,134487
641325,204223
308387,590136
679458,471385
716957,140444
139388,464592
173966,627135
91373,32632
95088,695065
50276,750179
110237,189598
53918,122000
719773,385843
517671,654343
568063,587607
84203,339272
413636,114108
493367,540955
383858,27783
490301,490058
438303,111315
768916,24778
80011,117160
813532,576316
363375,224787
59805,630404
414338,660717
158530,470577
743264,660819
60305,70453
584018,424319
147360,469939
612008,27715
631892,752671
613411,263661
173842,524510
424798,95937
628670,282535
586918,312881
814581,563536
212678,165993
719876,82766
786476,92645
708999,647228
279360,248579
561408,651638
454302,250559
369898,175883
692193,497273
166404,315153
641171,9570
54138,408633
728559,374392
509989,36684
735958,536177
535957,48837
534762,316160
584718,25418
236067,293306
92373,620285
569742,554995
512775,421167
394842,198498
259855,606007
780487,754410
272335,404900
232322,673740
171098,644478
10298,489515
737007,388030
30915,477780
456531,157234
65259,374696
287430,317306
149200,481483
478590,705635
573306,366230
829737,302514
84158,649596
85373,604908
455712,60551
26691,528686
167927,170291
795025,768999
119506,334196
676199,30744
625021,621372
658795,681526
442558,354751
423299,405253
558118,507449
328132,689527
129563,107089
122546,287068
662496,13841
607800,25640
683397,537064
192203,441447
394404,259934
590425,519025
368743,53201
476938,299677
195120,519268
436814,349558
324779,402992
386329,304089
468305,99207
642703,498299
119974,522631
634430,184578
526251,663142
818161,165826
821345,119916
135090,109999
276896,725821
534116,228360
754790,609519
167853,508937
707491,511062
821652,651580
157859,201131
448588,691503
454489,131936
653602,85617
696147,738313
699846,70151
543994,155658
474796,751205
182505,272780
622050,763655
441718,443097
708800,274313
141217,339326
103440,175994
104300,500929
282869,192426
250444,458447
85236,150178
776471,56106
752901,584219
55674,469238
79254,283832
436379,493084
706527,575168
326789,220888
818746,550135
86187,350812
287019,245851
93068,138071
6033,415921
649095,436415
477389,547135
180522,453575
12946,589144
57240,170665
344365,35079
793975,309220
429453,455673
640685,480198
595478,16796
741614,467069
306845,328352
658934,289971
479515,612832
349342,194142
701381,307487
804953,685772
220945,194475
300080,618179
558532,140558
94923,229863
533008,36129
140667,97036
724079,158129
685170,588853
238381,48620
573000,63231
718512,63683
233480,140535
153429,670476
672680,78851
735481,478591
301744,56893
685838,667412
563556,471715
607034,426438
398329,727438
515115,591538
242224,184678
593763,276486
335681,78668
685799,731318
312529,755190
81376,273535
421110,117453
720215,69224
781892,184835
410648,502545
565977,464671
151132,763356
37395,733992
325341,156508
724531,299402
77236,334861
77102,633268
811378,222041
640950,140631
157650,563776
82046,82598
320588,38913
422822,417427
19872,173208
767081,543680
619882,487021
261723,705112
138942,720902
773416,159690
529170,73426
599141,542224
521261,537692
141825,419900
276594,712526
376439,190136
763314,565070
730396,174717
413166,275843
171205,414818
459267,357634
364173,425429
501723,672090
498675,62208
266852,605935
219298,83388
574204,239799
586063,520155
455931,206383
557292,752355
770861,289094
777528,234666
485889,724994
575066,715745
244992,114450
712746,572892
707442,380135
180297,141415
230372,410538
79005,291039
167707,337675
796117,340675
484258,667496
563577,22515
423803,201607
536841,545242
435368,607243
829358,3091
357827,387804
392412,375579
671644,451852
386644,323153
296704,464160
659949,164028
434843,232380
604196,165012
690222,358756
488664,362397
358657,262136
319718,621412
255253,194702
650207,400690
205728,221746
826740,510695
542344,595671
133801,267663
395391,706489
571436,697964
175156,147409
327445,469565
698902,748685
779748,653562
313919,538826
80664,327715
114860,247803
771856,606942
212577,457758
783970,480342
649948,415480
523716,417791
162518,719499
101324,448721
489336,431417
100071,105874
14983,664726
37837,660479
490944,366087
519104,626708
523702,343910
746689,693734
353935,739981
461515,192311
29999,33347
510969,651677
496770,531346
404002,448630
223737,665299
183481,190915
367420,98177
374836,338228
73785,212471
535857,173905
376139,626992
359647,421234
355927,149295
112527,233756
725293,755135
628101,92120
651150,613148
711874,249980
68038,187408
573930,718501
429282,116160
101650,744223
765336,189760
263240,13863
418140,764662
714392,766861
144540,360044
38143,752560
823572,569996
537298,725144
730013,680664
817267,524852
483427,728161
635016,441509
830657,507492
6991,133989
235049,160971
176970,556409
325466,411443
827025,17089
224956,657762
125888,205949
120314,515055
584410,458025
386406,605244
15578,452752
562115,440491
374089,78670
621144,2039
205861,546590
705397,25348
579651,541833
679067,767970
672093,754779
563949,595278
568928,750507
545042,514883
424371,701768
630751,748695
649265,480209
326095,220715
757611,437130
778009,307830
296906,335401
705036,369941
696568,752008
617036,586340
554687,61092
714622,14068
126682,363575
428328,420415
101675,675696
821465,676906
259045,312909
797192,715569
585243,58820
569149,58304
91837,49585
32414,388997
32608,260667
771890,513419
295222,593185
773160,309366
443823,425375
140903,40074
716847,78191
658776,99590
275953,257993
378240,574414
122167,45729
635062,155466
367117,557807
730071,504821
187466,445832
12623,168410
335450,184554
723395,236442
772769,187690
83765,710020
548552,277523
42626,346266
456710,448735
406943,631280
146222,16273
726769,528393
46171,597013
234328,211731
454109,226707
224213,592933
407335,113388
681440,678010
745400,584239
252401,575179
111008,577241
410235,602608
366035,569476
565533,623558
325568,30606
36248,26271
71389,590678
202567,636069
249953,598920
288788,541448
61452,708831
365455,58279
779772,124220
341849,224609
615766,611247
820398,355030
555760,720566
772585,422993
356535,224941
369477,298318
94401,333875
195734,411824
673172,147207
805209,195781
185338,570929
572406,616584
67365,457373
93430,223584
412242,301618
776334,685258
151137,417064
117635,346610
122665,551050
162869,756969
97085,1407
526810,243596
166976,98705
665695,225071
378794,736119
799739,411726
207130,35019
581450,314914
41552,523801
384733,542228
457940,47099
348764,37018
524313,129796
200084,314106
149380,681709
363817,426731
460212,708890
115003,560631
723128,372617
610557,310936
253682,165897
552309,575444
544951,685218
351207,311105
205636,593064
18141,515623
206983,180837
457765,465582
293426,769618
22485,711097
389229,671821
156846,10973
48203,534530
337756,271552
28372,70860
302600,552061
212352,706646
703429,747963
479536,602827
162228,703797
250613,175701
682182,568259
431331,209000
261419,448325
689607,401316
460317,95818
354967,56781
752472,556600
173831,222872
438186,734599
821776,249768
260348,17850
763285,81893
133043,155004
795677,594849
764013,286412
744352,606462
824037,634270
781943,426274
708129,252654
2274,471582
429717,148804
600470,590561
626080,80988
570766,117910
822948,682170
219221,184260
206018,765024
516855,393631
515572,622289
196504,65153
518475,366759
696200,114388
18772,510684
504020,488152
192127,148899
30097,258431
582140,550352
271963,511763
714572,275108
258608,698751
198134,534745
690707,707034
100593,226806
802033,469192
284394,769580
462773,624772
662836,745681
402920,654732
82796,371930
694262,23676
282347,400335
72566,284887
778423,364596
464319,524224
12776,685051
606572,558147
800051,190396
689252,75067
448834,620145
419702,213041
50311,589138
334985,312955
417644,601942
693335,163111
774433,90568
791235,425441
126375,315872
314407,592434
333514,272083
432175,607294
72568,111428
206763,337025
2653,459528
594541,327693
820338,230169
830937,139469
751772,569726
378954,61740
390220,138210
97688,73685
12041,576268
15216,57657
173951,191395
126336,373326
309504,635643
666209,622614
158196,97222
476844,494413
729651,53197
706558,255007
71575,269380
449486,327643
180323,529350
817322,709410
156985,629278
472121,485565
778316,744336
560402,532968
273635,673761
357151,386384
820615,72165
552164,363840
658132,468923
328724,328367
402283,607174
475746,594613
629312,684655
305028,695644
783953,244881
241644,700202
176698,151451
652622,42366
656010,302918
336532,511851
377155,101228
32657,82745
178865,349243
695030,243907
598402,175813
372030,631968
145654,297281
433814,101978
94906,130908
75932,484348
211775,309305
691007,687548
664809,555867
260193,265797
571924,83875
743863,640734
772657,688727
188883,356644
83350,142642
789908,336112
585337,352
13298,248300
480409,107892
131306,5162
67773,301608
772456,178291
793386,50542
277725,30490
92483,641730
798254,282100
807230,470632
703261,689543
97433,755719
111554,198317
219038,756877
13217,203975
386013,390973
809370,374600
506424,390569
328434,150743
703695,690961
149358,424951
563864,665167
341279,27326
637909,389858
412505,746351
311723,411993
739384,536256
431501,629691
240772,556495
303708,396465
280108,585337
512533,392151
445318,516458
776301,676777
73221,140902
389373,214845
140976,487678
707495,132264
529430,452222
100652,378310
218110,414819
384780,743350
154210,619067
430614,753068
200354,597856
707899,638430
744494,33239
369691,186330
270693,606403
225746,237824
36622,540164
556532,375070
112572,523244
789575,117431
287804,58986
546363,516799
478608,708868
752325,74724
43405,563148
506361,189574
250955,296982
818169,443103
608324,467290
42561,48867
489965,560076
500628,704454
262865,35085
103696,96006
121077,365223
563472,602164
233663,306025
788229,486220
665908,149012
550500,239227
516740,341722
773796,688872
350478,590482
564715,262695
534535,115230
677609,725507
614022,744034
327013,52126
708627,597206
103186,366279
34393,310599
109085,143224
396099,553314
315501,726537
101555,215295
689968,533256
659713,580602
238553,279586
211517,642363
298318,279277
3315,441845
690716,387098
608417,98502
608161,650292
183801,60019
230605,148549
169357,533893
44449,315986
732669,266426
113965,141317
621451,489803
108202,602964
438422,698657
326773,276761
754906,330484
173539,380937
329716,343755
747029,298024
784869,524844
707282,657266
759163,546022
201871,137201
129707,256700
77685,266
313404,314574
386294,499162
220407,256081
220531,112919
115913,631846
261012,336990
99407,380505
796596,435647
551345,387759
296217,548779
828288,431095
356608,381299
65299,678615
701508,48275
181530,597492
478567,112447
723311,678692
691608,645273
104380,457868
480449,745998
156923,159916
96004,68637
104487,229781
255476,680281
24687,59401
172209,676266
126502,660887
264649,545289
768276,661257
83033,678922
74198,65136
395692,117268
53739,739818
302031,196591
135083,581789
395797,519875
350584,588553
276575,676704
105648,513931
770883,183780
368250,336930
381385,562531
459197,595688
257288,654451
261314,605832
392916,127803
328977,759923
562306,416247
237621,45717
17152,333410
572314,505250
278724,219069
641065,638671
596240,593273
759113,61652
185727,728292
44650,174865
162368,488150
502229,756753
284576,10080
770149,410892
601391,276519
704244,52794
697886,473428
655495,77211
326968,667466
436795,146144
123961,567345
88625,320480
284082,80250
211186,580255
174229,763074
237528,129451
307019,214572
801126,383763
607915,438382
146787,627128
227505,51499
497825,444954
422370,640887
157556,433696
42209,701666
543395,295236
177944,594596
402777,755339
604183,693200
495833,758497
84448,565803
279833,117947
818373,661839
516844,588963
339582,673085
180459,290245
753877,590679
640133,405745
452298,664281
239348,106105
339261,187142
385830,526195
657777,716583
743030,390128
209552,654897
469360,563978
370404,210913
383431,15845
382708,66471
768292,604733
829880,388381
551714,700828
657342,3351
192785,282305
238120,45161
141344,112029
499347,621143
221003,65737
710256,370059
12315,754038
70939,260672
62421,9193
80477,292593
143292,748516
678369,655227
92521,409779
781433,221527
30581,160795
223875,495106
75862,261161
561536,156297
283833,348934
385224,361817
237772,644508
582219,485300
596914,12241
177400,273224
577368,447250
238564,451103
412870,427797
439298,648007
536572,343154
236401,539296
124605,141723
289800,201776
203768,407654
726478,349794
580222,544801
94235,436226
308410,565086
662110,161027
819296,336367
35923,387493
687322,263689
635200,1526
753481,474598
420888,735168
56914,156512
471649,311356
611836,276734
513145,229383
810187,202676
344445,722252
636241,314386
430328,231966
715338,229000
665796,198037
620914,457983
679196,571119
398555,28093
300910,601883
334950,767320
142631,13320
545982,189880
638093,137231
203081,380038
536216,680710
446694,446848
724358,723339
559446,759263
597509,353035
139289,261565
292907,752545
13451,108163
193204,411038
539842,619501
274330,177680
19959,712792
791021,117811
347120,702262
298622,26510
737662,350833
157341,249992
97853,65774
463299,102163
60663,110905
356681,671448
289172,730634
825787,550330
62643,25261
518676,152802
503514,768517
158268,125621
33051,233876
701309,91933
470710,245613
126049,273352
472422,167551
274173,524058
462154,279784
805252,630568
783865,690083
719295,736687
502503,445075
739973,705213
453553,311239
423008,614659
340272,219964
186929,204888
139191,675562
2660,183759
286888,685480
283834,662998
556230,718966
37926,590996
347209,632654
254507,369227
733932,375287
93194,314437
765902,42032
50888,501981
210054,45633
449054,648453
124021,420834
141268,639482
533951,68709
313245,58993
501649,753423
780196,620975
285013,460917
800161,137944
210099,130226
99462,766197
200178,583671
266229,442228
42228,318514
423264,209677
237300,371206
745817,146270
159823,308814
818760,719454
506350,214313
1420,220609
519053,292307
181223,423719
84717,46820
711133,417893
126738,82909
273681,183915
112792,118406
732085,703618
29427,734812
77682,521721
528089,370618
61210,477650
244327,120369
472291,200098
316911,348062
549323,374320
721806,65756
20485,620607
339014,83391
614587,590284
764658,6846
585526,457303
802617,608157
510108,160012
646348,79975
400833,432263
242700,527191
395311,583071
112284,178298
333387,148129
159411,404156
569677,432838
11004,496052
327080,150905
182673,730930
498187,25075
344173,343203
571253,277131
740115,82993
798056,239362
63011,759839
828780,763513
596153,744228
126932,301429
95709,218707
95593,475504
458208,648283
700274,554198
512718,294927
773363,260354
272823,16161
429403,737383
830020,144181
127609,725839
711718,204590
678116,34001
733778,479437
437108,110140
697362,255437
354707,47295
363406,131400
635908,197068
164326,225947
565507,611144
541220,537950
598125,70483
776851,91546
325590,324913
740406,229534
85370,498487
101146,477261
353787,672681
311146,217674
165592,426091
114298,224798
89670,28108
470587,170534
19675,53942
603639,335077
828445,590095
795062,118349
237610,181567
581021,176865
621510,193492
309546,239286
268837,669256
268374,469049
762120,538690
425832,420585
271830,679925
307006,29976
90740,358476
778462,573126
86191,175602
751459,185137
817059,8951
675113,716989
751804,25223
742460,588119
139545,299434
550578,126359
226699,38992
560279,309610
275198,20848
282588,750079
604206,592187
717537,677231
450188,741661
67880,499422
65318,614463
309711,719837
44126,622350
763220,122893
290678,463576
527281,606915
794286,155741
357226,587762
136540,213973
780062,217848
719141,450707
165857,75684
553290,744186
63567,237945
203184,62123
684097,110084
348361,320859
351536,349186
450373,483923
546239,166552
599993,716833
688732,329050
789036,372793
113165,166284
597863,216475
27044,620199
504833,389863
332266,21141
419480,523557
307821,346363
622551,182686
243137,228318
433289,248559
367618,179373
57601,243773
782895,666669
453984,326329
444012,16020
272478,369934
9406,695452
820246,649046
793296,109598
310997,673744
126583,371094
113785,575876
282192,582842
759180,441369
185721,429
333399,255032
536436,268703
69572,735996
712735,275554
397261,532728
537502,77492
58724,26914
445588,367028
204761,50281
495413,371733
549291,160611
790566,748172
657374,568149
446361,471895
374304,555884
486923,182383
517856,616303
392956,276120
440886,151552
348673,205842
412001,355404
528735,737228
629420,31793
463638,57240
597060,65744
183784,402525
288421,6432
381938,603243
236499,382092
715588,666836
590475,62681
830019,557930
84649,29600
659653,528626
141397,41614
372991,401944
557871,187614
514456,573327
492226,361211
303813,664241
691492,595276
348593,243087
816738,657754
500535,240947
128051,495876
528625,302913
414252,429277
604328,179877
67867,245375
553175,622972
567374,571916
558142,638997
101980,739454
631670,148423
266644,512686
187799,631692
168984,704863
331736,522976
422492,606727
217046,547983
283405,258395
303344,483840
645241,429236
339484,457213
409846,633536
714023,391361
663495,272520
744716,621229
624096,73717
257784,292717
34233,502100
398285,623825
639258,136639
427808,583508
241269,176915
336761,276891
35282,679733
472490,184937
44736,530671
51357,117878
705126,582889
53511,404182
409716,636165
180942,420432
624401,43982
148367,675990
517146,681501
321609,704808
543900,628781
110041,454954
606932,103368
269165,33897
132469,283879
412472,574753
414001,26274
123611,594565
384948,297174
543958,59580
522887,358006
609149,314898
440733,535388
672270,768411
410737,107969
215841,634772
286219,542003
154429,607987
208778,390419
209454,23031
219284,341131
87109,117882
734277,424320
579173,356096
632445,254667
694477,89167
422027,507288
438818,758148
633542,60885
126250,31052
736721,337610
53146,492687
380411,409479
569918,331302
808276,223667
92663,383829
314622,352270
201112,656020
616117,651359
482457,407411
521550,422309
236680,117566
76732,225815
700752,747747
62595,558563
270272,432495
270317,12915
499229,753797
115900,181970
659263,459112
485234,188673
271681,306702
395322,287396
6488,667236
774885,59125
70883,312734
701726,158797
805639,292963
217023,639892
353452,569472
125349,445110
773866,108352
154645,168535
801124,92091
115499,722592
81277,699209
342040,174622
529798,290185
4848,251530
105140,654293
676000,350384
81084,244460
644287,764263
236576,523404
567864,133362
698625,283690
363369,501657
256456,227062
626664,747549
718187,338877
271690,453268
519636,216766
301127,704651
663376,715789
180325,249778
276242,411660
733958,349360
44984,140163
172261,402018
170691,190120
555504,709500
306135,119470
728257,457444
178547,691842
580156,198843
539174,502648
642909,631767
268361,677432
337327,617030
177102,288334
5246,362958
608028,38452
417969,207876
810625,564288
812681,122439
783685,733137
296753,209248
771340,485627
129339,206309
430902,384366
656328,509258
826585,643400
695465,15272
111555,410464
208703,240434
533388,215764
346961,407980
408528,57271
489760,361302
349620,606535
402335,517132
472065,407068
578516,612446
785267,107088
679981,476705
289945,623870
689508,455189
17366,275326
443283,249900
574209,491092
671263,329349
41567,447620
92002,438512
337602,506226
175982,653213
357111,730377
234959,392981
123991,237304
650447,730140
689507,549019
156932,729423
651318,139096
400624,147601
136493,108085
369600,551704
232703,430336
516944,239857
210819,371225
590496,101526
307143,323822
221544,105536
319347,595006
307450,513686
116564,135189
774538,461660
157960,116170
57553,128030
555728,349368
828426,52096
60939,379299
601307,452061
108613,400575
51481,136481
786380,368893
274589,277928
132908,502993
808767,538856
693325,72845
172674,696899
114571,143163
239165,574923
579608,82442
526709,239482
33973,689659
72076,375204
100768,143918
39987,105481
269864,533796
621015,748128
245222,373433
240581,29946
305878,155015
120241,688718
598671,432632
167519,363813
609747,116203
672636,600734
461045,137531
806237,384143
702185,126272
315121,380133
577996,217259
10409,694417
112826,34254
770954,343399
773953,264421
725540,72848
427707,466686
332402,166121
403643,544138
561879,354626
729314,253389
179081,453703
263637,660615
93448,568014
653385,649212
192355,347799
269746,476067
438098,171259
673738,133142
389556,510337
389524,375967
727031,314704
358627,358531
449769,705548
667572,741339
412868,353825
360695,763837
764859,350656
364548,53635
372433,750795
786529,765100
711022,504859
42124,500377
745229,338030
426696,16965
340816,372784
564830,416457
557544,532138
400081,470951
582297,592130
37380,527205
724449,277939
191240,116603
256498,214384
587945,380136
317916,225707
367238,246274
662138,170493
464605,591657
8618,544951
630174,434334
494345,124190
742935,209075
794794,473049
812637,141361
797835,66846
359850,185752
112092,200394
345662,288953
671813,697160
290597,131468
634967,75372
715127,574977
673191,341111
665569,240922
64388,11181
32409,430890
73545,261816
694638,483855
495274,507004
722088,497210
500705,343852
122686,66781
126719,235693
551174,225980
818269,692697
234587,649836
365258,61450
760744,418522
719355,768758
517220,423216
744899,151777
