target_id,ann,type
287124,4795,4
287124,10000,5
287124,31335,1
359815,14121,5
359815,22277,7
359815,2431,0
359815,18879,1
116801,10246,5
116801,23818,3
116801,876,7
116801,15386,1
385716,25565,1
385716,8949,5
385716,4108,5
83504,127,5
83504,35076,5
83504,14466,5
83504,17061,5
83504,20839,1
83504,35687,7
83504,16135,7
83504,19611,7
95029,25173,5
95029,29020,1
95029,24472,7
95029,10254,5
95029,34628,5
362640,2752,5
362640,21368,7
35330,18971,5
35330,15817,1
35330,2998,5
35330,22133,5
35330,34890,7
35330,34960,5
35330,31714,5
16320,12366,3
16320,36502,1
16320,32620,7
16320,16253,7
343415,23004,1
343415,36621,1
343415,16640,5
343415,3623,1
52625,22103,1
52625,12705,7
173610,4579,5
173610,32686,5
173610,30180,5
173610,6236,1
173610,7617,5
173610,1984,7
173610,32410,7
173610,25365,5
173610,35833,7
236188,35287,7
236188,6809,1
315275,25568,1
36150,35287,7
36150,6809,1
21062,35230,3
21062,31371,7
21062,18577,0
21062,11504,7
21062,8377,1
380039,1451,5
380039,10225,5
380039,7729,5
380039,30026,7
380039,36065,5
380039,10124,2
380039,31126,1
380039,14271,5
380039,30697,7
380039,36439,1
56770,17429,5
56770,6436,5
56770,12311,7
56770,36125,7
56770,29736,7
72449,14930,5
72449,23870,5
72449,9100,5
72449,9018,1
72449,24472,7
72449,36807,5
72449,13396,5
290708,35287,7
290708,6809,1
206923,2782,5
206923,876,7
354248,21098,5
354248,16736,5
354248,33204,7
354248,29571,1
253827,18971,5
253827,2998,5
253827,34890,7
253827,175,1
390278,13370,5
390278,561,5
390278,24472,7
390278,5614,5
390278,6101,1
309456,27772,5
309456,22703,5
309456,16640,5
309456,33509,7
309456,22407,7
309456,28216,1
309456,3094,5
385429,35230,3
385429,1102,0
385429,31371,7
385429,18577,0
385429,13459,3
385429,11504,7
385429,19833,1
338574,6953,5
338574,610,7
338574,6979,1
9969,29139,5
9969,16640,5
9969,28051,7
9969,27695,0
9969,13203,7
9969,7473,1
113026,29999,1
161015,33347,1
161015,1974,5
161015,32835,7
161015,22097,0
68725,7361,5
68725,22166,7
46782,21859,1
46782,12193,1
46782,19991,5
46782,25353,7
46782,5318,4
46782,250,5
46782,27569,7
46782,1663,7
46782,4254,7
85327,3637,5
85327,11504,7
140338,33,1
140338,22209,0
140338,8403,7
135570,127,5
135570,35687,7
135570,28880,5
135570,29571,1
117715,12941,5
117715,31756,7
117715,1753,7
117715,36364,1
9650,23398,7
9650,17295,5
9650,33575,1
118823,25490,7
277954,12134,1
385307,35230,3
385307,31371,7
385307,11504,7
385307,13864,1
326370,14897,1
320063,34161,1
97167,33246,7
359025,7739,1
359025,8832,7
308939,16982,5
308939,27228,7
308939,31166,1
287024,29738,1
287024,23398,7
287024,24865,3
287024,18065,3
53192,35108,5
53192,36821,5
53192,12262,5
53192,545,7
53192,35424,7
53192,2995,1
369918,34508,5
369918,31504,5
369918,6187,1
226432,23052,5
226432,14251,7
226432,26650,7
383586,5142,7
383586,6592,7
383586,20412,1
383586,29078,5
383586,1179,5
383586,30564,5
383586,28841,5
383586,8532,5
112027,6625,1
112027,133,3
112027,34143,3
112027,34945,0
112027,24560,7
112027,29782,7
112027,29682,5
112027,21901,5
373905,26894,1
373905,28534,1
373905,8832,7
114948,32620,7
114948,16253,7
114948,25929,1
38428,24081,5
38428,3601,1
38428,3460,2
38428,6823,7
38428,1993,1
38428,18514,5
38428,24442,5
38428,21827,5
206900,35461,5
175359,3609,5
175359,25447,1
112324,32620,7
112324,16253,7
112324,20565,1
198053,28755,5
198053,30345,5
198053,21368,7
198053,30578,5
198053,5512,1
198053,24595,5
110863,33216,1
396627,12569,5
396627,20309,5
396627,19933,7
396627,22085,1
396627,8567,5
274553,35425,5
274553,26933,7
306891,8407,1
40667,28755,5
40667,21368,7
40667,26755,1
385227,3555,1
385227,28755,5
385227,21368,7
385227,5896,7
385227,9984,5
272132,22695,5
272132,27689,5
272132,4468,0
272132,717,7
272132,30489,7
272132,31866,1
202497,32921,5
202497,6546,5
202497,16277,0
202497,4085,1
202497,24429,1
202497,8832,7
202497,451,5
202497,1494,5
351211,24308,5
351211,10225,5
351211,19258,5
351211,10124,2
351211,30697,7
351211,22485,1
67387,7511,1
67387,20011,0
67387,14399,7
67387,29720,7
173260,14879,5
173260,6106,2
173260,25490,7
173260,4795,4
173260,32474,1
356872,22069,1
377309,12819,5
142071,25358,5
142071,5526,7
142071,16419,1
191935,17669,5
191935,21327,1
377902,395,5
384411,24230,1
384411,4139,1
335659,33939,5
335659,10395,5
335659,10103,7
335659,22530,5
335659,25454,1
335659,18226,7
335659,35966,7
160027,26473,1
160027,1729,7
199640,19861,1
199640,8459,7
71584,31922,5
71584,12108,1
344271,35395,5
344271,5665,1
344271,2061,7
344271,10314,1
48916,2649,5
48916,32002,1
382652,13191,5
382652,13370,5
382652,22774,5
382652,9835,5
382652,24970,5
382652,2731,7
382652,24472,7
382652,35687,7
382652,2918,7
382652,35204,7
382652,15036,1
382652,13797,5
228825,34742,1
307052,4041,5
294767,14908,1
41957,36494,4
41957,2825,5
41957,29430,1
41957,30234,7
37469,36344,5
37469,10327,7
37469,15581,1
127507,25490,7
127507,28489,5
64603,33648,5
64603,1544,1
110224,29179,5
110224,15342,7
110224,30704,7
110224,24799,0
110224,18910,5
110224,19780,5
110224,15004,1
209962,28994,5
209962,22840,0
209962,24335,5
209962,26757,7
209962,15955,1
108142,2867,3
108142,29396,1
108142,448,7
108142,18719,5
108142,28917,2
108142,13843,7
108142,35953,7
108142,6827,7
108142,35145,5
361482,31631,1
361482,33795,5
361482,9309,7
14232,25465,5
14232,2677,7
372589,14930,5
372589,15169,7
372589,24472,7
372589,7686,5
372589,20721,1
67713,31706,1
67713,12457,1
67713,29442,7
67713,6218,7
123479,8276,1
43021,14255,1
43021,13528,7
172413,31706,1
172413,29442,7
172413,6218,7
51447,23807,5
51447,19611,7
26827,18428,6
26827,35461,5
26827,14909,5
26827,21902,7
26827,11808,0
26827,16678,5
26827,8355,5
146025,28476,5
146025,23354,7
146025,27039,7
215873,19907,5
215873,13191,5
215873,20059,5
215873,24970,5
215873,24472,7
215873,24710,7
215873,34962,5
94846,8318,1
94846,3475,5
94846,6683,5
94846,21948,5
94846,29555,7
94846,26782,7
94846,35433,0
94846,11664,1
306182,35230,3
306182,31371,7
306182,11504,7
306182,9784,1
306182,7929,5
357738,26082,5
357738,25987,5
357738,30484,1
357738,13759,7
357738,29362,7
357738,6413,0
357738,27051,7
357738,17436,1
334462,12559,5
334462,13370,5
334462,2828,5
334462,25707,0
334462,6515,1
334462,24472,7
267708,30879,5
267708,3310,0
267708,26236,1
267708,31074,7
289659,21859,1
289659,12193,1
289659,19991,5
289659,25353,7
289659,250,5
289659,27569,7
289659,1663,7
289659,4254,7
100628,29824,1
100628,13470,7
100628,19870,1
91119,20633,1
91119,610,7
91119,29708,5
313231,30978,1
313231,14879,5
313231,7023,5
313231,28755,5
313231,6106,2
313231,25490,7
313231,21368,7
313231,28476,5
313231,4795,4
313231,23354,7
121761,32620,7
121761,16253,7
121761,6402,1
126304,6986,0
126304,5195,1
126304,11347,7
126304,21557,7
126304,19294,7
154837,21098,5
154837,16422,5
154837,33204,7
381478,35461,5
381478,29816,5
381478,876,7
381478,19549,1
24898,17286,5
24898,15467,7
24898,18121,1
257391,15396,5
257391,8463,1
205834,11830,5
205834,33679,5
205834,20836,5
205834,29805,5
205834,9945,5
205834,17974,7
205834,35788,1
90292,8075,1
90292,8366,7
135868,14879,5
135868,14109,5
135868,6106,2
135868,25490,7
135868,14151,1
96496,2867,3
96496,35953,7
96496,17779,1
211983,9446,5
211983,3087,7
108218,12569,5
108218,13759,7
108218,19933,7
108218,10724,1
108218,6284,5
108218,21049,5
52022,35230,3
52022,31371,7
52022,2111,5
52022,11504,7
52022,11810,1
42798,17825,1
42798,27790,5
42798,33147,5
240306,395,5
240306,4167,1
234360,31371,7
234360,11504,7
234360,32926,1
41113,18786,1
41113,30026,7
41113,28588,1
127520,13254,1
127520,26667,5
127520,18100,5
36280,32354,3
36280,24450,7
182856,2867,3
182856,16640,5
182856,35953,7
182856,11788,1
324100,13143,1
324100,31032,7
324100,6728,5
324100,15015,7
287834,10176,5
287834,5305,5
186759,3816,5
186759,32620,7
186759,16253,7
186759,18936,7
31422,35230,3
31422,31371,7
31422,11504,7
31422,1205,1
1921,14879,5
1921,18659,5
1921,6106,2
1921,25490,7
1921,17350,7
1921,4795,4
1921,8897,7
1921,33367,1
128425,28492,5
128425,513,5
128425,21368,7
128425,31393,7
279561,14879,5
279561,6106,2
279561,25490,7
279561,31655,5
279561,32474,1
328832,19890,5
328832,7926,7
328832,6868,1
251735,395,5
251735,8915,7
142839,1505,5
142839,16882,1
91672,36628,5
91672,14996,5
91672,8381,7
91672,395,5
91672,23208,5
91672,8915,7
91672,1327,1
187446,21759,7
187446,32828,1
187446,6800,5
185589,28750,1
185589,11726,5
387721,14121,5
387721,22277,7
387721,2431,0
387721,18879,1
34402,14879,5
34402,6106,2
34402,25490,7
34402,4795,4
34402,25520,1
288103,15842,1
288103,7361,5
288103,23945,5
288103,22166,7
152007,13191,5
152007,7498,0
152007,1834,5
152007,9835,5
152007,24970,5
152007,24472,7
152007,13039,5
329733,18133,5
329733,35230,3
329733,12015,7
329733,31371,7
329733,24472,7
329733,11504,7
329733,2918,7
329733,27097,5
121908,34658,1
58636,12073,5
58636,8381,7
58636,21845,0
58636,19586,5
58636,17552,1
199879,26776,5
199879,20461,7
201782,661,1
201782,24472,7
244136,17875,1
244136,24472,7
85299,35461,5
85299,18007,5
85299,22643,5
85299,23010,5
85299,30700,7
85299,18787,7
279939,22064,1
279939,21085,1
279939,35742,7
279939,648,6
279939,29442,7
279939,15884,7
279939,1635,7
279939,22304,5
279939,1687,5
279939,6218,7
279939,14439,5
47359,9446,5
47359,24582,5
47359,3087,7
47359,5526,7
47359,28177,5
47359,6868,1
257844,11060,1
257844,9609,5
257844,566,5
257844,30700,7
257844,11647,7
395368,25186,5
395368,3251,7
395368,28107,1
46724,7628,1
46724,26974,7
17327,15018,1
17327,7540,7
325342,22498,5
325342,4446,5
325342,381,7
325342,6352,7
325342,8756,1
392706,14879,5
392706,6106,2
392706,25490,7
392706,21444,1
158495,11422,5
158495,22947,7
158495,28414,1
158495,18239,5
137633,21642,5
137633,29179,5
137633,15342,7
137633,30704,7
137633,4927,0
137633,24799,0
137633,18910,5
137633,17478,1
67756,8789,5
67756,2624,1
32360,16945,1
32360,15396,5
111245,16982,5
111245,21868,5
111245,28755,5
111245,21368,7
111245,27228,7
111245,26029,1
111245,20857,5
150736,26801,5
150736,2634,7
150736,8256,1
246759,34389,5
246759,36882,7
246759,15701,1
379796,27261,1
379796,9398,5
379796,7340,7
379796,9040,7
94015,27951,5
94015,7892,1
273870,2875,5
273870,1896,7
273870,16817,1
316043,29816,5
316043,876,7
316043,19549,1
12737,8517,1
12737,13734,7
12737,23776,5
12737,33631,5
12737,22407,7
246806,35230,3
246806,31394,5
246806,31371,7
246806,18577,0
246806,13459,3
246806,11504,7
223245,12445,5
223245,22194,5
157759,31824,5
157759,9011,5
157759,9339,1
157759,24472,7
157759,10714,5
157759,34913,7
157759,6243,7
157759,29868,7
187029,35617,5
187029,34257,1
370695,35230,3
370695,31371,7
370695,18577,0
370695,11504,7
370695,34591,1
370695,17447,5
53993,22732,1
18712,12073,5
18712,27262,5
18712,3223,5
18712,8381,7
18712,21845,0
18712,22411,1
342431,28775,1
342431,9044,5
342431,31741,5
342431,15235,5
342431,717,7
342431,3780,7
342431,17746,1
342431,14461,1
26484,33401,5
26484,4243,7
26484,34074,1
381887,14455,5
381887,7771,0
381887,23401,5
381887,19611,7
381887,33253,1
276928,9013,5
276928,35404,1
315769,26556,5
315769,4373,7
315769,15493,5
315769,19135,1
315769,22597,5
312301,4728,1
312301,13211,7
190390,28267,5
190390,31046,5
190390,12350,7
190390,32620,7
190390,22052,7
190390,29241,7
190390,31340,7
190390,6108,5
190390,16253,7
190390,8497,1
190390,13240,1
366793,35461,5
366793,29816,5
366793,876,7
366793,19549,1
48523,35230,3
48523,31371,7
48523,18577,0
48523,13459,3
48523,11504,7
48523,6782,5
258232,3743,5
258232,30874,7
258232,2261,1
63100,395,5
63100,4167,1
143339,34995,1
143339,32620,7
143339,16253,7
312383,33119,1
312383,9712,7
73030,7511,1
73030,20011,0
73030,14399,7
73030,34747,7
73030,29720,7
86511,3465,1
132549,27107,5
132549,22122,7
177416,7511,1
177416,20011,0
177416,14399,7
177416,34747,7
177416,29720,7
173581,4882,5
173581,27821,7
173581,23944,1
144311,17093,1
144311,1168,0
144311,13601,3
144311,4722,7
36746,33345,5
36746,35541,1
36746,610,7
296173,28181,5
296173,23398,7
296173,18065,3
296173,8815,7
296173,21264,1
346640,14121,5
346640,1875,5
346640,22277,7
346640,2431,0
346640,18879,1
342607,23691,5
342607,17350,7
342607,22077,2
98153,26568,5
98153,19758,1
148438,34003,5
148438,32620,7
148438,22542,5
148438,1355,1
138347,17877,1
267142,7459,5
267142,25059,5
267142,13334,5
267142,11347,7
267142,545,7
267142,2731,7
267142,19294,7
267142,21073,1
166395,8484,1
266914,22498,5
266914,4446,5
266914,4053,1
266914,381,7
266914,6352,7
259716,15705,0
259716,6050,5
259716,128,5
259716,28755,5
259716,20593,3
259716,21368,7
259716,15507,3
259716,16996,7
259716,12057,5
248259,23997,5
248259,5972,1
114311,30252,5
114311,35118,7
114311,5710,1
143674,23586,5
143674,8381,7
143674,2918,7
143674,28071,5
143674,3782,1
109442,35287,7
109442,6809,1
356103,502,5
356103,420,7
356103,28883,7
356103,5866,1
381912,6809,1
111143,12604,5
111143,24407,5
111143,7775,1
111143,26050,5
111143,15342,7
111143,30704,7
111143,11769,5
111143,1658,7
111143,4220,7
111143,31689,7
111143,2918,7
111143,17617,5
129596,20870,1
129596,16947,7
303492,6809,1
335770,10677,5
335770,35142,0
335770,15841,7
335770,12755,1
51083,27689,5
51083,25462,5
51083,18658,0
51083,717,7
51083,14649,7
51083,17024,1
51083,10639,5
51083,13633,7
236556,19543,5
236556,1741,5
236556,23393,7
236556,3010,7
236556,2761,5
305040,13370,5
305040,561,5
305040,35130,0
305040,30026,7
305040,24472,7
305040,22031,5
305040,5614,5
305040,35242,1
55513,10246,5
55513,23818,3
55513,15386,1
169669,15617,3
121724,1351,1
121724,22203,7
121724,2713,1
260976,17093,1
260976,13601,3
260976,4722,7
324404,4771,7
324404,14140,5
324404,19860,1
102032,430,1
102032,28419,5
102032,24472,7
219863,34508,5
291853,19339,5
291853,10434,5
291853,8706,7
291853,2965,7
291853,4629,5
352978,28178,5
352978,27463,7
352978,7540,7
352978,22898,5
160886,1089,1
160886,417,0
160886,13722,5
160886,27513,7
160886,29200,7
160886,26639,7
144835,17562,7
266698,14595,5
266698,29040,5
266698,19263,7
266698,22481,1
57782,32620,7
57782,16253,7
57782,8982,1
57782,6862,5
57782,31587,5
249851,35230,3
249851,1102,0
249851,22856,5
249851,31371,7
249851,13459,3
249851,11504,7
249851,34483,7
55870,13446,5
55870,30127,7
83457,33401,5
83457,6619,0
83457,4243,7
385274,14937,1
385274,22812,5
385274,10633,7
119584,35230,3
119584,31371,7
119584,22289,0
119584,14137,1
119584,11504,7
119584,20741,5
209856,21707,1
116702,16945,1
116702,15396,5
116702,8463,1
155230,28306,1
155230,12865,7
160839,11149,3
160839,27821,7
160839,997,5
160839,34838,7
98975,15003,1
98975,24925,5
384914,24472,7
232643,7018,1
33782,9637,1
33782,24517,5
33782,36261,7
33782,31992,1
148596,16316,5
148596,20267,7
148596,350,1
396548,19890,5
396548,1489,5
396548,5312,5
396548,24817,5
396548,22467,5
396548,10105,0
396548,24472,7
396548,7926,7
396548,28179,7
396548,24348,7
396548,11125,1
254911,26568,5
254911,21549,1
253164,13205,0
253164,26473,1
253164,14966,5
253164,1729,7
260623,3743,5
260623,23327,1
260623,30874,7
177080,25433,1
177080,8004,7
177080,2918,7
177080,35204,7
326693,16330,5
326693,30704,7
122604,19664,5
122604,3879,5
122604,23219,5
122604,30700,7
360341,13993,1
360341,717,7
273521,18065,3
14068,25983,5
321994,7018,1
361584,32961,1
361584,15425,5
102232,2649,5
102232,32002,1
48097,34995,1
48097,32620,7
48097,16253,7
108528,14455,5
108528,7771,0
108528,23401,5
108528,19611,7
108528,33253,1
75126,14879,5
75126,6106,2
75126,25490,7
75126,4795,4
314248,33505,1
131241,34244,5
218109,13205,0
218109,26473,1
218109,14966,5
218109,1729,7
4045,35732,5
4045,12723,7
4045,19611,7
4045,34807,1
288212,35461,5
162482,10456,1
162482,1548,5
162482,20656,7
211064,31559,5
211064,9011,5
211064,13480,5
211064,4092,5
211064,9339,1
211064,24472,7
211064,10714,5
211064,20864,5
211064,1116,5
211064,19455,5
211064,21293,5
211064,9429,5
211064,16086,7
211064,34913,7
211064,14919,7
265720,9595,5
265720,1351,1
265720,11493,1
89080,23955,1
370164,34995,1
370164,32620,7
370164,16253,7
133110,1262,5
133110,16036,7
133110,19317,5
133110,10126,1
283241,29882,1
28034,24450,7
173325,430,1
173325,28419,5
173325,23982,1
173325,24472,7
225046,35230,3
225046,31371,7
225046,18577,0
225046,13459,3
225046,11504,7
225046,9242,1
254755,28492,5
254755,14879,5
254755,6106,2
254755,25490,7
254755,4795,4
254755,31393,7
254755,16775,1
26137,14879,5
26137,6106,2
26137,25490,7
210304,23398,7
210304,18065,3
210304,16491,1
11909,24582,5
11909,19890,5
11909,5526,7
11909,28177,5
11909,7926,7
200245,21218,1
194254,28430,5
15944,2378,5
15944,4181,7
15944,18235,1
15944,575,5
155116,27798,5
155116,21961,7
155116,4617,1
218745,23052,5
218745,14251,7
218745,26650,7
347974,14077,5
347974,28139,5
347974,11259,5
347974,24329,7
347974,6739,7
347974,34332,1
42101,27860,5
42101,21501,5
42101,26223,5
42101,17032,1
157825,11364,1
157825,15886,1
345195,19775,5
345195,27630,5
345195,1353,1
345195,27590,0
345195,27124,7
345195,1105,1
361632,36617,5
361632,2072,1
361632,29426,5
85300,13370,5
85300,561,5
85300,35130,0
85300,24472,7
85300,35313,1
321582,29179,5
321582,15342,7
321582,30704,7
321582,24799,0
321582,18910,5
321582,15004,1
51982,23691,5
51982,17350,7
196748,33494,5
196748,24253,1
292851,5526,7
219848,12559,5
219848,13370,5
219848,21292,5
219848,25707,0
219848,24472,7
219848,13976,7
219848,6866,1
265137,21881,1
317922,5302,5
317922,34656,5
317922,30200,5
317922,35764,7
317922,2660,7
317922,13041,1
1823,3521,1
270492,11395,5
270492,34559,7
270492,6523,1
149205,24472,7
390643,35230,3
390643,16466,5
390643,18784,1
390643,31371,7
299415,28191,1
299415,32870,1
227004,24369,5
227004,26933,7
92324,17017,0
92324,13191,5
92324,9835,5
92324,24970,5
92324,24472,7
92324,1970,1
47797,13968,5
47797,5778,0
47797,31154,1
47797,32410,7
47797,15325,1
33944,22427,1
39668,19140,1
39668,23106,7
39668,34245,0
39668,10018,7
39668,15422,5
8959,5742,5
8959,23225,1
8959,32031,5
193527,35982,1
193527,5349,7
189265,19540,1
189265,35560,2
189265,19957,5
189265,23682,7
189265,5884,1
72861,27584,1
72861,30457,7
72861,9744,5
259909,23572,5
42890,395,5
42890,8915,7
17465,35144,1
17465,31279,5
154724,23052,5
154724,14251,7
154724,26650,7
154724,29064,1
95261,30718,1
95261,6409,7
129886,14039,5
129886,23398,7
129886,35577,1
296163,14996,5
296163,8381,7
296163,29893,5
296163,2118,5
296163,25816,5
296163,23675,1
306078,32129,5
306078,19530,7
306078,26048,1
16015,21631,5
16015,1772,1
221585,25186,5
221585,3251,7
221585,9187,1
190020,395,5
194316,27689,5
194316,18658,0
194316,717,7
194316,7102,1
236934,12262,5
236934,545,7
236934,35424,7
236934,35488,1
164871,18456,1
164871,34389,5
164871,36882,7
387771,26656,5
387771,3734,1
387771,30892,5
89795,7018,1
327256,24308,5
327256,10225,5
327256,19258,5
327256,30697,7
327256,22485,1
296452,20162,1
296452,26678,1
296452,21963,5
296452,29950,5
296452,33544,5
190002,25727,0
190002,19346,5
190002,14293,1
103182,429,1
103182,3637,5
184413,14879,5
184413,6106,2
184413,25490,7
184413,4795,4
184413,25520,1
332194,292,7
332194,15292,5
332194,24032,5
332194,10726,7
332194,31000,1
348734,19995,1
313011,8127,5
313011,31403,1
56986,23052,5
56986,12183,1
56986,14721,1
56986,14251,7
56986,27566,5
56986,26650,7
211717,21515,5
211717,28398,7
211717,32492,1
369443,24688,5
369443,7229,5
369443,16265,1
369443,28226,5
369443,12533,5
114200,23706,5
114200,6401,5
114200,13136,1
133608,34544,5
133608,35759,0
133608,2918,7
133608,35204,7
133608,32140,5
133608,23907,1
317232,18971,5
317232,2998,5
317232,34890,7
317232,16757,1
35251,29160,5
35251,8832,7
35251,10741,1
32964,22923,3
32964,2167,7
32964,12906,1
32964,17820,5
250108,14879,5
250108,6106,2
250108,25490,7
339115,5804,5
339115,18971,5
339115,34890,7
339115,16757,1
223486,248,1
223486,34443,5
223486,3274,7
197671,7610,1
235935,25219,5
235935,21368,7
235935,22394,7
235935,6175,5
235935,24165,5
235935,11656,5
235935,3091,5
235935,26757,7
235935,33998,7
255881,15194,5
166103,30722,1
113122,35108,5
113122,36821,5
113122,23217,5
113122,12262,5
113122,31173,5
113122,545,7
113122,16557,7
113122,35424,7
314661,3131,5
314661,14391,5
314661,696,1
200118,2378,5
200118,29179,5
200118,15342,7
200118,30704,7
200118,2669,5
200118,24799,0
200118,18910,5
200118,4181,7
200118,3037,1
