drug_id,sp_id,activity_tag,publication_year,cluster_consistent
184657,18,1,2012,1
184657,26,1,2009,1
184657,5,1,-1,1
759930,26,1,-1,1
828908,0,1,2010,1
24034,0,1,2010,1
386487,0,1,2010,1
89349,0,1,2010,1
21382,0,1,2010,1
261578,0,1,2019,1
513995,1,1,2016,1
513995,5,1,2016,1
517830,1,1,2018,1
517830,13,1,2018,1
426291,1,1,2010,1
620987,1,1,2010,1
146308,1,1,2010,1
791914,1,1,2010,1
682072,1,1,2010,1
557132,1,1,2010,1
652465,1,1,2010,1
68922,1,1,2010,1
67301,1,1,2010,1
460886,1,1,2010,1
23683,1,1,2010,1
147289,1,1,2010,1
622548,1,1,2010,1
487478,1,1,2010,1
249290,1,1,2010,1
205546,1,1,2010,1
247242,1,1,2010,1
450267,1,1,2010,1
470075,1,1,2010,1
16571,1,1,2010,1
303254,1,1,2010,1
699447,1,1,2010,1
594770,1,1,2010,1
634641,0,1,2010,1
26697,26,1,-1,1
709404,26,1,2010,1
116992,1,1,2004,1
116992,5,1,2004,1
305838,26,1,-1,1
463062,18,1,2010,1
584533,1,1,2010,1
303847,1,1,2010,1
577151,26,1,-1,1
236320,26,3,2010,1
319136,0,1,2010,1
448003,0,1,2011,1
499796,0,1,2011,1
12596,26,1,-1,1
547069,26,1,2011,1
527395,26,1,2013,1
552371,1,1,2010,1
532224,1,1,2016,1
532224,13,1,2016,1
532224,5,1,2016,1
732395,1,1,2010,1
732395,5,1,2010,1
1426,1,1,2010,1
1426,5,1,2010,1
330938,1,1,2010,1
165697,1,1,2010,1
652746,1,1,2010,1
187927,1,1,2010,1
187927,13,1,2010,1
129076,1,1,2010,1
129076,13,1,2010,1
449171,1,1,2010,1
449171,13,1,2010,1
334372,1,1,2010,1
334372,13,1,2010,1
764164,0,1,2011,1
5001,25,1,-1,1
5001,1,1,-1,1
5001,3,1,1988,1
5001,13,1,-1,1
5001,18,1,1982,1
5001,5,1,-1,1
5001,20,1,2012,1
294844,26,1,2010,1
522171,0,1,2010,1
469264,0,1,2010,1
85532,0,1,2011,1
265754,0,1,2010,1
289857,18,1,2010,1
28029,0,1,2010,1
771714,0,1,2010,1
749020,0,1,2010,1
196020,1,1,2010,1
196020,13,1,2010,1
315731,13,1,2010,1
166432,1,1,2010,1
166432,13,1,2010,1
641184,1,1,2010,1
641184,13,1,2010,1
742757,1,1,2010,1
742757,13,1,2010,1
3217,0,1,2011,1
509315,18,1,2016,1
37587,0,1,2010,1
298291,18,1,2010,1
663257,5,1,2010,1
605941,5,1,2010,1
361635,1,1,2010,1
275573,0,1,2010,1
160554,0,1,2010,1
785120,1,1,2010,1
491597,0,1,2010,1
510141,0,1,2010,1
632390,0,1,2010,1
501149,0,1,2010,1
10681,0,1,2010,1
113153,0,1,2010,1
683540,1,1,2010,1
683540,13,1,2010,1
121736,1,1,2010,1
121736,13,1,2010,1
556840,1,1,2010,1
556840,13,1,2010,1
193783,1,1,2010,1
193783,13,1,2010,1
830889,1,1,2010,1
830889,13,1,2010,1
374117,1,1,2010,1
374117,13,1,2010,1
166489,1,1,2010,1
166489,13,1,2010,1
815059,1,1,2010,1
768234,1,1,2010,1
17524,0,1,2010,1
308212,26,1,2010,1
135532,26,1,2008,1
740666,0,1,2010,1
46510,3,1,2009,1
46510,18,1,2013,1
788337,0,1,2010,1
637451,0,1,2010,1
419435,0,1,2010,1
6230,0,1,2010,1
426355,0,1,2010,1
169317,0,1,2010,1
819142,0,1,2010,1
573960,1,1,2010,1
540606,1,1,2010,1
81127,1,1,2010,1
710089,26,1,-1,1
629833,1,1,2010,1
646985,1,1,2010,1
702341,1,1,2010,1
240866,1,1,2010,1
272565,1,1,2010,1
29090,1,1,2010,1
574308,1,1,2010,1
342207,1,1,2010,1
455214,26,1,2010,1
789457,25,1,-1,1
789457,1,1,-1,1
789457,13,1,-1,1
789457,26,1,-1,1
789457,5,1,-1,1
580612,5,1,2010,1
630654,5,1,2010,1
250760,5,1,2010,1
7281,5,1,2010,1
774453,5,1,2010,1
513324,5,1,2010,1
159201,5,1,2010,1
655798,5,1,2010,1
90424,5,1,2010,1
183284,5,1,2010,1
429337,5,1,2010,1
326428,5,1,2010,1
503082,5,1,2010,1
233413,5,1,2010,1
521432,5,1,2010,1
205071,5,1,2010,1
197092,5,1,2010,1
635341,5,1,2010,1
784943,26,1,-1,1
365871,5,1,2010,1
538949,5,1,2010,1
106774,5,1,2010,1
148744,5,1,2010,1
720443,5,1,2010,1
805828,0,1,2010,1
294939,0,1,2010,1
420174,1,1,2010,1
271666,1,1,2010,1
700402,1,1,2010,1
389463,1,1,2010,1
425314,1,1,2010,1
567762,1,1,2010,1
187640,1,1,2010,1
354844,1,1,2010,1
268540,1,1,2010,1
34943,1,1,2010,1
625838,1,1,2010,1
77321,1,1,2010,1
781784,1,1,2010,1
190547,1,1,2010,1
683380,1,1,2015,1
683380,5,1,2015,1
679928,5,1,2010,1
57946,5,1,2010,1
168444,5,1,2010,1
162364,5,1,2010,1
97280,5,1,2010,1
136769,5,1,2010,1
151917,5,1,2010,1
32430,5,1,2010,1
495499,5,1,2010,1
207852,5,1,2010,1
624665,5,1,2010,1
131030,5,1,2010,1
244419,26,1,-1,1
455129,0,1,2010,1
540123,26,1,-1,1
706863,26,1,-1,1
435058,18,1,2009,1
689012,26,1,-1,1
105226,0,1,2010,1
567281,18,1,2010,1
700468,25,1,-1,1
700468,1,1,-1,1
700468,13,1,-1,1
700468,18,1,2016,1
700468,26,1,-1,1
700468,5,1,-1,1
416077,1,1,2010,1
710457,1,1,2010,1
795406,1,1,2010,1
705707,1,1,2010,1
119708,1,1,2010,1
255623,1,1,2010,1
375193,1,1,2010,1
827033,1,1,2010,1
297543,1,1,2010,1
361105,1,1,2010,1
331833,1,1,2010,1
226647,0,1,2010,1
396327,26,1,-1,1
753222,26,1,2010,1
665387,26,1,2010,1
716272,26,1,2010,1
746022,0,1,2010,1
198158,26,1,-1,1
673658,26,1,-1,1
347851,26,1,-1,1
698594,26,1,-1,1
565142,26,1,2008,1
241477,0,1,2010,1
829039,0,1,2010,1
703682,0,1,2010,1
602406,0,1,2010,1
417166,18,1,2010,1
85709,26,1,2010,1
602343,26,1,2010,1
819228,26,1,2010,1
379802,26,1,-1,1
50465,26,1,-1,1
570103,26,1,-1,1
382792,26,1,2010,1
174970,0,1,2019,1
727873,0,1,2010,1
425670,0,1,2010,1
646791,0,1,2010,1
829419,5,1,2010,1
199743,5,1,2010,1
429258,0,1,2010,1
7138,26,1,-1,1
632438,26,1,-1,1
167240,26,1,-1,1
297390,26,1,-1,1
147370,1,1,2010,1
147370,5,1,2010,1
287944,26,1,-1,1
562413,13,1,2023,1
289037,0,1,2010,1
394393,0,1,2010,1
315825,18,1,2000,1
74220,1,3,2010,1
9021,0,1,2010,1
497634,0,1,2010,1
663736,1,1,2010,1
574580,0,1,2010,1
643314,0,1,2010,1
46303,18,1,2009,1
716447,0,1,2010,1
173426,26,1,-1,1
303025,1,1,2010,1
518976,26,1,-1,1
233468,0,1,2010,1
247371,0,1,2010,1
223954,5,1,2010,1
809053,5,1,2010,1
739095,25,1,2010,1
739095,1,1,2021,1
739095,0,1,2013,1
739095,5,1,2021,1
426945,5,1,2010,1
459287,26,1,2010,1
560386,26,1,2010,1
334547,18,1,2002,1
638549,26,1,-1,1
389685,26,1,-1,1
164252,1,1,2022,1
164252,13,1,2022,1
164252,5,1,2022,1
199984,5,1,2010,1
483754,0,1,2010,1
86752,0,1,2010,1
232432,0,1,2010,1
714093,26,1,-1,1
547591,0,1,2010,1
163468,18,1,2005,1
163468,5,1,2013,1
95459,26,1,2010,1
511395,5,1,2010,1
279948,0,1,2010,1
144939,26,1,-1,1
606286,1,1,2010,1
606286,5,1,2010,1
432919,26,1,-1,1
547887,26,1,-1,1
487634,0,1,2010,1
203901,0,1,2010,1
340095,0,1,2010,1
163501,0,1,2010,1
770229,0,1,2010,1
296484,0,1,2010,1
27970,0,1,2010,1
620645,5,1,2010,1
716292,0,1,2010,1
365805,1,1,2010,1
365805,5,1,2010,1
309521,1,1,2010,1
309521,5,1,2010,1
94269,0,1,2010,1
578494,1,1,2013,1
578494,13,1,2013,1
578494,5,1,2013,1
593147,1,1,2005,1
593147,13,1,2005,1
593147,0,1,2005,1
593147,5,1,2005,1
827799,26,1,-1,1
400818,1,1,2015,1
400818,5,1,2015,1
3432,18,1,2010,1
738590,5,1,2010,1
780937,5,1,2010,1
99182,5,1,2002,1
557,5,1,2010,1
344009,5,1,2010,1
244380,19,1,2015,1
244380,23,1,2015,1
649152,26,1,2011,1
649152,15,1,2011,1
292851,26,1,2010,1
501630,1,1,2010,1
803953,5,1,2010,1
732350,5,1,2012,1
76057,5,1,2010,1
517228,5,1,2010,1
715977,5,1,2010,1
369343,5,1,2010,1
67799,26,1,2010,1
130039,26,1,1997,1
114303,18,1,2010,1
56822,3,1,2014,1
56822,18,1,2009,1
130798,1,1,2010,1
130798,5,1,2010,1
539893,1,1,2010,1
539893,5,1,2010,1
390331,5,1,2010,1
389970,18,1,1995,1
389970,26,1,-1,1
676292,26,1,-1,1
184475,12,1,2010,1
414671,1,1,2010,1
414671,0,1,2010,1
414671,5,1,2010,1
503546,1,1,2010,1
503546,0,1,2010,1
503546,5,1,2010,1
693131,18,1,2010,1
202413,18,1,2010,1
162682,25,1,2010,1
162682,1,1,2010,1
162682,5,1,2010,1
612230,26,1,2010,1
301740,26,1,2010,1
664023,26,1,2010,1
632541,26,1,2010,1
405095,18,1,2018,1
709068,18,1,2010,1
408827,3,1,2014,1
408827,26,1,-1,1
63247,1,1,2010,1
63247,0,1,2010,1
63247,5,1,2010,1
408552,1,1,2010,1
408552,0,1,2010,1
408552,5,1,2010,1
226364,5,1,2010,1
433120,5,1,2010,1
343908,1,1,2010,1
343908,0,1,2010,1
343908,5,1,2010,1
593992,18,1,2010,1
251647,25,1,2010,1
251647,1,1,2010,1
251647,26,1,-1,1
251647,5,1,2010,1
393434,25,1,-1,1
393434,1,1,-1,1
393434,13,1,-1,1
393434,5,1,-1,1
528936,18,1,2010,1
745581,5,1,2010,1
789781,5,1,2010,1
427828,5,1,2010,1
406758,5,1,2010,1
189264,5,1,2010,1
638163,5,1,2010,1
735371,26,1,2010,1
575671,26,1,2010,1
696592,1,1,2010,1
696592,0,1,2010,1
696592,5,1,2010,1
760150,25,1,2010,1
760150,1,1,2010,1
760150,13,1,2010,1
760150,5,1,2010,1
465645,25,1,2010,1
465645,1,1,2010,1
465645,13,1,2010,1
465645,5,1,2010,1
158064,18,1,2010,1
156064,18,1,2010,1
68891,18,1,2010,1
820799,5,1,2019,1
609012,1,1,2018,1
609012,0,1,2019,1
371264,0,1,2019,1
259216,0,1,2019,1
459434,26,1,2010,1
329,26,1,2010,1
203392,26,1,2010,1
123379,26,1,2010,1
54985,26,1,2010,1
100576,26,1,2010,1
259875,26,1,2010,1
458345,0,1,2010,1
319320,0,1,2010,1
548579,25,1,2008,1
548579,10,1,2008,1
396401,26,1,-1,1
593302,5,1,2010,1
16731,5,1,2010,1
645551,5,1,2010,1
779545,5,1,2010,1
313373,26,1,-1,1
122701,26,1,2010,1
336473,5,1,2009,1
516357,18,1,2010,1
218081,5,1,2010,1
825862,5,1,2010,1
606568,5,1,2010,1
785681,5,1,2010,1
199871,5,1,2010,1
199493,5,1,2010,1
613563,5,1,2010,1
461865,5,1,2010,1
581663,5,1,2010,1
93622,5,1,2010,1
21447,5,1,2015,1
826294,25,1,-1,1
826294,1,1,-1,1
826294,13,1,-1,1
826294,26,1,-1,1
826294,5,1,-1,1
276154,18,1,2000,1
725618,0,1,2002,1
158815,5,1,2010,1
542174,5,1,2010,1
23590,3,1,2018,1
362496,25,1,1994,1
311101,26,1,2015,1
742252,1,1,2012,1
742252,5,1,2012,1
731004,18,1,2015,1
671987,0,1,2019,1
620300,0,1,2019,1
394720,0,1,2019,1
394720,5,1,2018,1
600064,1,1,2005,1
600064,13,1,2005,1
600064,0,1,2005,1
600064,5,1,2005,1
138924,1,1,2005,1
138924,13,1,2005,1
138924,0,1,2005,1
138924,5,1,2005,1
117907,1,1,2005,1
117907,13,1,2005,1
117907,0,1,2005,1
117907,5,1,2005,1
410983,1,1,2019,1
745831,26,1,-1,1
595487,18,1,2010,1
391440,26,1,2010,1
370563,26,1,-1,1
304654,0,1,2010,1
455883,0,1,2010,1
453493,0,1,2010,1
620894,1,1,2010,1
620894,0,1,2010,1
620894,5,1,2010,1
540007,0,1,2010,1
588054,0,1,2019,1
684,0,1,2010,1
257121,26,1,2010,1
77334,26,1,-1,1
445755,25,1,2015,1
445755,1,1,2015,1
445755,0,1,2015,1
445755,5,1,2015,1
312160,1,1,2021,1
312160,19,1,2015,1
312160,5,1,2021,1
276340,1,1,2010,1
276340,26,1,-1,1
276340,5,1,2010,1
760151,25,1,2010,1
818150,26,1,2010,1
457921,26,1,2010,1
514320,5,1,2010,1
244857,26,1,-1,1
18220,0,1,2010,1
481597,0,1,2010,1
186239,0,1,2010,1
644699,12,1,2010,1
380950,26,1,-1,1
380950,10,1,-1,1
689287,26,1,2010,1
88612,18,1,2010,1
506823,18,1,2010,1
581562,25,1,2015,1
581562,1,1,2018,1
581562,13,1,2018,1
581562,5,1,2018,1
336615,26,1,2010,1
811367,26,1,2010,1
427233,26,1,2010,1
366307,0,1,2010,1
320913,26,1,2009,1
341083,5,1,2010,1
477509,26,1,-1,1
477509,10,1,-1,1
721883,18,1,2000,1
62339,26,1,-1,1
112827,5,1,2010,1
788797,5,1,2010,1
464012,5,1,2010,1
528613,3,1,1998,1
124498,5,1,2010,1
521465,5,1,2010,1
228178,26,1,2010,1
306475,26,1,2010,1
558040,1,1,2010,1
558040,0,1,2010,1
558040,5,1,2010,1
562257,0,1,2010,1
426747,0,1,2010,1
533746,18,1,2010,1
507296,18,1,2010,1
132561,26,1,-1,1
68034,18,1,2010,1
781762,5,1,2010,1
626164,5,1,2010,1
328800,5,1,2010,1
506458,5,1,2010,1
207368,5,1,2010,1
66810,5,1,2010,1
423271,5,1,2010,1
2423,5,1,2010,1
342361,5,1,2010,1
780375,18,1,2010,1
509619,5,1,1994,1
113545,26,1,2010,1
803505,18,1,2010,1
633945,5,1,2010,1
51352,26,1,2010,1
371656,25,1,2010,1
371656,1,1,2010,1
371656,5,1,2010,1
399273,25,1,2010,1
399273,1,1,2010,1
399273,5,1,2010,1
534098,25,1,2010,1
534098,1,1,2010,1
534098,5,1,2010,1
29245,25,1,2010,1
29245,1,1,2010,1
29245,5,1,2010,1
686704,25,1,2010,1
686704,1,1,2010,1
686704,5,1,2010,1
546837,25,1,2010,1
546837,1,1,2010,1
546837,5,1,2010,1
703708,25,1,2010,1
703708,1,1,2010,1
703708,5,1,2010,1
663278,25,1,2010,1
663278,1,1,2010,1
663278,5,1,2010,1
109185,26,1,2010,1
413894,26,1,2010,1
438874,18,1,2010,1
773493,26,1,-1,1
703725,5,1,2010,1
50425,5,1,2010,1
455296,26,1,2010,1
729065,5,1,2010,1
550509,5,1,2010,1
258364,0,1,2010,1
515264,0,1,2010,1
369822,0,1,2010,1
386894,5,1,2010,1
110871,0,1,2009,1
435271,25,1,1994,1
664114,25,1,2015,1
664114,1,1,2015,1
664114,13,1,2014,1
664114,5,1,2015,1
796139,25,1,2007,1
796139,26,1,2017,1
483099,25,1,2007,1
483099,26,1,2017,1
814248,0,1,2010,1
53907,0,1,2010,1
567267,18,1,2000,1
503809,18,1,2010,1
251948,18,1,2010,1
365443,3,1,1993,1
336744,0,1,2010,1
129990,0,1,2010,1
809570,26,1,-1,1
243566,18,1,2010,1
747892,18,1,2010,1
490336,18,1,2010,1
584901,26,1,2010,1
149770,1,1,2010,1
149770,13,1,2010,1
149770,5,1,2010,1
255756,1,1,2010,1
255756,13,1,2010,1
255756,5,1,2010,1
316192,1,1,2010,1
316192,13,1,2010,1
316192,5,1,2010,1
826455,1,1,2010,1
826455,13,1,2010,1
826455,5,1,2010,1
390747,1,1,2010,1
390747,13,1,2010,1
390747,5,1,2010,1
639013,0,1,2010,1
753386,26,1,2010,1
718331,0,1,2010,1
161512,18,1,2010,1
303267,18,1,2010,1
733339,18,1,2010,1
331722,18,1,2000,1
485641,1,1,2012,1
485641,5,1,2012,1
400686,1,1,2010,1
400686,5,1,2010,1
222953,1,1,2010,1
222953,5,1,2010,1
197332,26,1,2010,1
306466,26,1,2010,1
421743,26,1,2010,1
313962,26,1,2020,1
496966,26,1,2020,1
745623,26,1,2020,1
227406,0,1,2010,1
391608,15,1,2011,1
587536,15,1,2011,1
223176,18,2,2010,1
223176,26,1,2022,1
376693,1,1,2011,1
376693,26,1,2000,1
376693,5,1,2011,1
637121,0,1,2010,1
241151,0,1,2010,1
40803,26,1,2010,1
51942,26,1,2010,1
619718,0,1,2013,1
494356,0,1,2010,1
251334,1,1,2010,1
251334,0,1,2010,1
251334,5,1,2010,1
480692,1,1,2010,1
480692,0,1,2010,1
480692,5,1,2010,1
81124,18,2,2013,1
81124,0,1,2013,1
81124,26,1,2021,1
81124,5,1,2017,1
156714,5,1,2010,1
509732,1,1,2010,1
509732,0,1,2010,1
509732,5,1,2010,1
534008,0,1,2010,1
2200,1,1,2005,1
2200,13,1,2005,1
2200,0,1,2005,1
2200,5,1,2005,1
303710,1,1,2010,1
303710,0,1,2010,1
303710,5,1,2010,1
617964,18,2,2010,1
175555,26,1,-1,1
198147,1,1,2010,1
198147,0,1,2010,1
198147,5,1,2010,1
531159,1,1,2010,1
531159,0,1,2010,1
531159,5,1,2010,1
153278,1,1,2012,1
153278,13,1,2012,1
153278,5,1,2012,1
375868,18,1,2009,1
67329,26,1,2022,1
673009,25,1,2010,1
791364,1,1,2010,1
791364,0,1,2010,1
791364,5,1,2010,1
257496,25,1,-1,1
257496,9,1,2007,1
257496,1,1,-1,1
257496,13,1,-1,1
257496,18,1,2020,1
257496,26,1,2009,1
257496,5,1,-1,1
257496,10,3,-1,1
361084,3,1,1993,1
174797,0,1,2016,1
94595,26,1,-1,1
94595,10,1,-1,1
458750,26,1,-1,1
93338,26,1,2010,1
54966,10,3,-1,1
100789,18,3,1992,1
470627,18,1,2000,1
382167,26,1,2022,1
586894,19,1,2023,1
586894,23,1,2023,1
586894,0,1,2007,1
586894,26,1,-1,1
437351,18,1,2000,1
25498,25,1,-1,1
25498,1,1,-1,1
25498,13,1,-1,1
25498,26,2,-1,1
25498,5,1,-1,1
662361,18,3,1992,1
248857,18,3,1992,1
412159,5,1,2002,1
23117,3,1,1993,1
457419,26,1,2009,1
737722,26,1,-1,1
737722,10,1,-1,1
253980,26,1,2000,1
787903,25,1,-1,1
787903,1,1,-1,1
787903,13,1,-1,1
787903,26,1,2009,1
787903,5,1,-1,1
434152,25,1,-1,1
434152,1,1,-1,1
434152,13,1,-1,1
434152,0,1,2021,1
434152,26,1,2009,1
434152,5,1,-1,1
185984,0,1,2021,1
185984,26,1,-1,1
245869,18,1,2021,1
245869,0,1,2023,1
245869,26,1,-1,1
796279,25,1,-1,1
796279,1,1,-1,1
796279,13,1,-1,1
796279,18,1,2014,1
796279,5,1,-1,1
298370,0,1,2019,1
649944,1,1,1986,1
649944,13,1,1986,1
568771,1,1,2006,1
568771,26,1,-1,1
568771,5,1,2011,1
568771,10,3,-1,1
829777,1,1,2004,1
829777,5,1,2004,1
473273,18,1,2005,1
516660,18,1,2000,1
724205,25,1,-1,1
724205,1,1,-1,1
724205,13,1,-1,1
724205,18,0,2020,1
724205,26,1,-1,1
724205,5,1,2012,1
282735,18,1,2000,1
219533,26,1,2011,1
219533,15,1,2011,1
281269,1,1,2004,1
281269,5,1,2004,1
286378,1,1,2016,1
286378,13,1,2016,1
286378,5,1,2016,1
639057,25,1,1981,1
639057,5,1,1981,1
117735,25,1,-1,1
117735,1,1,-1,1
117735,13,1,-1,1
117735,19,1,-1,1
117735,26,1,2009,1
117735,5,1,-1,1
117735,10,3,-1,1
278188,26,1,2010,1
93017,3,1,1993,1
264772,26,1,-1,1
156086,25,1,1994,1
562376,3,1,2002,1
685696,25,1,-1,1
685696,1,1,-1,1
685696,13,1,-1,1
685696,26,1,-1,1
685696,5,1,-1,1
47735,3,1,1993,1
516492,26,1,2009,1
516492,10,1,-1,1
764287,3,1,1993,1
666775,25,1,-1,1
666775,1,1,-1,1
666775,13,1,-1,1
666775,18,1,2019,1
666775,26,1,2009,1
666775,5,1,-1,1
666775,10,2,-1,1
657154,25,1,2013,1
657154,0,1,2002,1
342863,25,1,-1,1
342863,1,1,-1,1
342863,13,1,-1,1
342863,26,2,2020,1
342863,5,1,-1,1
334909,26,1,2008,1
348694,3,1,2000,1
490051,3,1,2000,1
405375,3,1,2000,1
588553,26,1,-1,1
365546,3,1,2000,1
129863,18,1,2021,1
129863,0,1,2014,1
129863,26,1,2008,1
129863,5,1,2009,1
129863,20,1,2010,1
731868,3,1,2000,1
331952,3,1,1997,1
589658,0,1,2009,1
589658,26,1,-1,1
384728,18,1,1996,1
224700,3,1,2000,1
713509,25,1,2007,1
713509,26,1,-1,1
180053,3,1,1993,1
709546,18,1,1986,1
153398,3,1,2000,1
743912,3,1,2000,1
27919,3,1,2002,1
27919,18,1,2002,1
36400,3,1,2000,1
372660,3,1,2000,1
531459,26,1,2004,1
409129,3,1,2000,1
743289,5,1,2002,1
412388,0,1,2009,1
748228,26,1,2010,1
211036,26,1,2004,1
106131,3,1,2000,1
744019,0,1,2015,1
744019,26,1,-1,1
744019,5,1,2010,1
438744,3,1,2002,1
438744,18,1,2002,1
726416,1,1,2008,1
726416,0,1,2008,1
726416,5,1,2008,1
815048,26,1,-1,1
604497,26,1,2010,1
295211,1,1,2017,1
295211,5,1,2017,1
666867,26,1,2022,1
543623,3,1,2000,1
11191,3,1,2002,1
11191,18,1,2002,1
275542,18,1,2000,1
219220,26,1,2009,1
783025,26,1,1997,1
576555,25,1,2016,1
576555,1,1,2016,1
576555,13,1,2016,1
576555,26,1,1997,1
576555,5,1,2016,1
553647,5,1,2008,1
635820,1,1,2003,1
635820,5,1,2003,1
292248,3,1,2000,1
342595,1,1,2013,1
342595,0,1,2010,1
342595,5,1,2013,1
351319,0,1,2002,1
555557,3,1,2000,1
293985,26,1,-1,1
647817,3,1,2000,1
312759,0,1,2009,1
591620,25,1,1994,1
652674,26,1,-1,1
652674,12,1,2021,1
736125,18,1,1993,1
596577,25,1,1994,1
195756,18,1,2000,1
164922,0,1,2009,1
439936,18,1,2008,1
65603,3,1,2000,1
506761,3,1,2000,1
556318,25,1,-1,1
556318,1,1,-1,1
556318,13,1,-1,1
556318,18,1,1979,1
556318,5,1,-1,1
284074,3,1,2000,1
563299,3,1,1993,1
811454,1,1,2003,1
811454,5,1,2003,1
275055,3,1,2000,1
662086,26,1,2021,1
778985,26,1,-1,1
91157,26,1,2010,1
510712,3,1,2000,1
290190,3,1,2000,1
24278,25,1,-1,1
24278,1,1,-1,1
24278,13,1,-1,1
24278,26,1,2009,1
24278,5,1,-1,1
24278,10,2,-1,1
445564,25,1,1981,1
445564,5,1,1981,1
204059,0,1,2002,1
416477,1,1,1994,1
416477,13,1,1994,1
416477,5,1,1994,1
286077,18,1,2000,1
37145,25,1,1994,1
22374,25,1,2006,1
22374,26,2,2010,1
22374,10,1,-1,1
543199,0,1,2009,1
674640,3,1,2002,1
624552,26,1,-1,1
621138,0,1,2009,1
504773,18,1,2000,1
194047,18,1,2000,1
54332,3,1,2000,1
513509,25,1,1994,1
274816,25,1,1994,1
590729,18,1,1994,1
660260,25,1,-1,1
660260,1,1,-1,1
660260,13,1,-1,1
660260,18,1,2015,1
660260,5,1,-1,1
365043,25,1,2002,1
784414,26,1,-1,1
217574,3,1,2000,1
527391,25,1,-1,1
527391,1,1,-1,1
527391,13,1,-1,1
527391,26,0,2011,1
527391,29,1,2008,1
527391,5,1,-1,1
646452,25,1,-1,1
646452,1,1,-1,1
646452,13,1,-1,1
646452,19,1,-1,1
646452,26,1,2017,1
646452,5,1,-1,1
646452,12,1,2017,1
32919,26,1,-1,1
530182,26,1,-1,1
272786,18,1,1994,1
504332,25,1,1987,1
504332,1,1,1987,1
504332,13,1,1987,1
504332,18,2,2008,1
504332,26,1,-1,1
504332,5,1,1987,1
418025,18,1,2021,1
186304,26,1,-1,1
602284,3,1,2002,1
602284,18,1,2002,1
477964,26,1,2005,1
524584,3,1,1993,1
680798,18,1,2000,1
198886,0,1,2020,1
198886,26,1,2008,1
731020,18,1,1995,1
160338,26,1,-1,1
301798,3,1,2000,1
464708,3,1,2002,1
464708,18,1,2002,1
601008,25,1,-1,1
601008,1,1,-1,1
601008,13,1,-1,1
601008,26,1,-1,1
601008,5,1,-1,1
695263,3,1,2002,1
695263,18,1,2002,1
267705,3,1,2000,1
309973,3,1,2000,1
431263,3,1,2000,1
795733,25,1,-1,1
795733,1,1,-1,1
795733,13,1,-1,1
795733,5,1,-1,1
712988,1,1,2012,1
712988,13,1,1979,1
712988,5,1,2010,1
265128,3,1,2002,1
265128,18,1,2002,1
106420,26,1,2004,1
273814,3,1,2002,1
273814,18,1,2002,1
728951,26,1,-1,1
785635,3,1,2002,1
785635,18,1,2002,1
202250,25,1,2002,1
751058,3,1,1992,1
360885,3,1,2000,1
701759,26,1,-1,1
393415,26,1,-1,1
345919,25,1,-1,1
345919,1,1,-1,1
345919,13,1,-1,1
345919,19,1,-1,1
345919,26,1,-1,1
345919,5,1,-1,1
584962,3,1,1996,1
353638,3,1,2002,1
353638,18,1,2002,1
596911,25,1,2002,1
759791,3,1,2002,1
759791,18,1,2002,1
592826,18,1,2000,1
620797,3,1,2002,1
620797,18,1,2002,1
403932,3,1,2002,1
403932,18,1,2002,1
199489,25,1,2002,1
292208,25,1,-1,1
292208,1,1,-1,1
292208,13,1,-1,1
292208,26,1,-1,1
292208,5,1,-1,1
18503,3,1,2002,1
18503,18,1,2002,1
470037,3,1,2000,1
650925,1,1,1994,1
650925,13,1,1994,1
650925,5,1,1994,1
796984,3,1,2002,1
796984,18,1,2002,1
611565,26,1,2004,1
148182,26,1,1988,1
55733,1,1,2015,1
55733,5,1,2015,1
383399,26,1,2010,1
383399,15,1,2010,1
193335,3,1,2002,1
193335,18,1,2002,1
124429,1,1,1992,1
124429,5,1,1992,1
751563,26,1,-1,1
767354,1,1,1992,1
767354,5,1,1992,1
662188,1,1,1992,1
662188,5,1,1992,1
285769,25,1,1994,1
285769,19,1,2022,1
285769,26,1,2022,1
285769,5,1,1994,1
285769,15,1,2022,1
549632,26,1,2002,1
549632,15,1,2002,1
575856,26,1,-1,1
536317,3,1,2002,1
536317,18,1,2002,1
828562,1,1,1994,1
828562,13,1,1994,1
828562,5,1,1994,1
713281,26,1,2004,1
363426,3,1,2000,1
437376,3,1,2003,1
780443,3,1,1988,1
506005,1,1,1998,1
506005,13,1,1998,1
506005,5,1,1998,1
315177,3,1,2000,1
281429,0,1,2001,1
526372,0,1,2001,1
641880,0,1,2001,1
257763,0,1,2001,1
515555,18,1,2004,1
503244,26,1,1992,1
77254,0,1,1985,1
664998,26,1,1995,1
187182,26,1,1995,1
281353,26,1,1995,1
317616,25,1,-1,1
317616,1,1,-1,1
317616,13,1,-1,1
317616,26,1,2010,1
317616,5,1,-1,1
567651,26,1,-1,1
206003,1,1,1993,1
206003,13,1,1993,1
206003,5,1,1993,1
524291,18,3,1979,1
554616,19,1,-1,1
554616,26,1,-1,1
551697,10,1,-1,1
557725,19,1,2004,1
557725,26,1,2004,1
557725,15,1,2004,1
779056,3,1,2002,1
272321,3,1,2002,1
708719,3,1,2002,1
768101,3,1,2002,1
398477,3,1,2002,1
272174,3,1,2002,1
812379,3,1,2002,1
4872,3,1,2002,1
185525,3,1,2002,1
115570,3,1,2002,1
372698,3,1,2002,1
569570,3,1,2002,1
